date,prefecture,raw_daily,raw_weekly,symptoms_harmonized_daily
2016.02.28,Ehime,69,51,54.005875
2016.02.29,Ehime,35,51,27.394285
2016.03.01,Ehime,0,51,0
2016.03.02,Ehime,18,51,14.08849
2016.03.03,Ehime,36,51,28.176979
2016.03.04,Ehime,35,51,27.394285
2016.03.05,Ehime,52,51,40.700081
2016.03.06,Ehime,52,100,52
2016.03.07,Ehime,69,100,69
2016.03.08,Ehime,100,100,100
2016.03.09,Ehime,67,100,67
2016.03.10,Ehime,0,100,0
2016.03.11,Ehime,35,100,35
2016.03.12,Ehime,53,100,53
2016.03.13,Ehime,35,41,30.656818
2016.03.14,Ehime,17,41,14.890455
2016.03.15,Ehime,36,41,31.532728
2016.03.16,Ehime,36,41,31.532728
2016.03.17,Ehime,0,41,0
2016.03.18,Ehime,35,41,30.656818
2016.03.19,Ehime,17,41,14.890455
2016.03.20,Ehime,18,37,18.27854
2016.03.21,Ehime,17,37,17.263067
2016.03.22,Ehime,0,37,0
2016.03.23,Ehime,50,37,50.77372
2016.03.24,Ehime,0,37,0
2016.03.25,Ehime,17,37,17.263067
2016.03.26,Ehime,35,37,35.541607
2016.03.27,Ehime,17,38,19.27746
2016.03.28,Ehime,16,38,18.143492
2016.03.29,Ehime,16,38,18.143492
2016.03.30,Ehime,32,38,36.286983
2016.03.31,Ehime,15,38,17.009525
2016.04.01,Ehime,15,38,17.009525
2016.04.02,Ehime,15,38,17.009525
2016.04.03,Ehime,0,37,0
2016.04.04,Ehime,29,37,22.665617
2016.04.05,Ehime,15,37,11.723597
2016.04.06,Ehime,0,37,0
2016.04.07,Ehime,71,37,55.491688
2016.04.08,Ehime,48,37,37.515507
2016.04.09,Ehime,15,37,11.723597
2016.04.10,Ehime,31,29,23.638044
2016.04.11,Ehime,17,29,12.962797
2016.04.12,Ehime,0,29,0
2016.04.13,Ehime,33,29,25.163076
2016.04.14,Ehime,16,29,12.20028
2016.04.15,Ehime,31,29,23.638044
2016.04.16,Ehime,15,29,11.437762
2016.04.17,Ehime,31,30,24.115864
2016.04.18,Ehime,0,30,0
2016.04.19,Ehime,34,30,26.449657
2016.04.20,Ehime,17,30,13.224829
2016.04.21,Ehime,32,30,24.893795
2016.04.22,Ehime,0,30,0
2016.04.23,Ehime,31,30,24.115864
2016.04.24,Ehime,0,23,0
2016.04.25,Ehime,33,23,25.033684
2016.04.26,Ehime,49,23,37.171227
2016.04.27,Ehime,32,23,24.275087
2016.04.28,Ehime,0,23,0
2016.04.29,Ehime,0,23,0
2016.04.30,Ehime,0,23,0
2016.05.01,Ehime,46,31,32.299759
2016.05.02,Ehime,0,31,0
2016.05.03,Ehime,29,31,20.36289
2016.05.04,Ehime,30,31,21.065062
2016.05.05,Ehime,30,31,21.065062
2016.05.06,Ehime,0,31,0
2016.05.07,Ehime,31,31,21.767229
2016.05.08,Ehime,15,29,10.484615
2016.05.09,Ehime,15,29,10.484615
2016.05.10,Ehime,31,29,21.668205
2016.05.11,Ehime,32,29,22.36718
2016.05.12,Ehime,16,29,11.18359
2016.05.13,Ehime,16,29,11.18359
2016.05.14,Ehime,31,29,21.668205
2016.05.15,Ehime,30,25,20.583941
2016.05.16,Ehime,44,25,30.189781
2016.05.17,Ehime,0,25,0
2016.05.18,Ehime,0,25,0
2016.05.19,Ehime,48,25,32.934303
2016.05.20,Ehime,0,25,0
2016.05.21,Ehime,15,25,10.29197
2016.05.22,Ehime,47,35,32.899998
2016.05.23,Ehime,64,35,44.799999
2016.05.24,Ehime,0,35,0
2016.05.25,Ehime,46,35,32.199997
2016.05.26,Ehime,0,35,0
2016.05.27,Ehime,16,35,11.2
2016.05.28,Ehime,15,35,10.499999
2016.05.29,Ehime,15,19,11.4
2016.05.30,Ehime,16,19,12.16
2016.05.31,Ehime,16,19,12.16
2016.06.01,Ehime,16,19,12.16
2016.06.02,Ehime,16,19,12.16
2016.06.03,Ehime,0,19,0
2016.06.04,Ehime,15,19,11.4
2016.06.05,Ehime,0,22,0
2016.06.06,Ehime,31,22,20.68
2016.06.07,Ehime,46,22,30.686451
2016.06.08,Ehime,0,22,0
2016.06.09,Ehime,16,22,10.673549
2016.06.10,Ehime,0,22,0
2016.06.11,Ehime,31,22,20.68
2016.06.12,Ehime,45,29,32.070587
2016.06.13,Ehime,0,29,0
2016.06.14,Ehime,16,29,11.402876
2016.06.15,Ehime,0,29,0
2016.06.16,Ehime,61,29,43.473465
2016.06.17,Ehime,0,29,0
2016.06.18,Ehime,31,29,22.093071
2016.06.19,Ehime,15,22,10.340001
2016.06.20,Ehime,30,22,20.680002
2016.06.21,Ehime,0,22,0
2016.06.22,Ehime,29,22,19.990669
2016.06.23,Ehime,0,22,0
2016.06.24,Ehime,30,22,20.680002
2016.06.25,Ehime,16,22,11.029334
2016.06.26,Ehime,16,16,12.340512
2016.06.27,Ehime,31,16,23.909742
2016.06.28,Ehime,15,16,11.56923
2016.06.29,Ehime,0,16,0
2016.06.30,Ehime,0,16,0
2016.07.01,Ehime,16,16,12.340512
2016.07.02,Ehime,0,16,0
2016.07.03,Ehime,0,30,0
2016.07.04,Ehime,0,30,0
2016.07.05,Ehime,41,30,32.799999
2016.07.06,Ehime,0,30,0
2016.07.07,Ehime,61,30,48.800003
2016.07.08,Ehime,39,30,31.200003
2016.07.09,Ehime,0,30,0
2016.07.10,Ehime,0,13,0
2016.07.11,Ehime,0,13,0
2016.07.12,Ehime,0,13,0
2016.07.13,Ehime,0,13,0
2016.07.14,Ehime,21,13,48.880001
2016.07.15,Ehime,0,13,0
2016.07.16,Ehime,0,13,0
2016.07.17,Ehime,20,30,14.012424
2016.07.18,Ehime,19,30,13.311802
2016.07.19,Ehime,41,30,28.725468
2016.07.20,Ehime,41,30,28.725468
2016.07.21,Ehime,20,30,14.012424
2016.07.22,Ehime,0,30,0
2016.07.23,Ehime,20,30,14.012424
2016.07.24,Ehime,38,22,20.544836
2016.07.25,Ehime,19,22,10.272418
2016.07.26,Ehime,0,22,0
2016.07.27,Ehime,19,22,10.272418
2016.07.28,Ehime,19,22,10.272418
2016.07.29,Ehime,39,22,21.085487
2016.07.30,Ehime,19,22,10.272418
2016.07.31,Ehime,38,32,59.378704
2016.08.01,Ehime,20,32,31.251949
2016.08.02,Ehime,0,32,0
2016.08.03,Ehime,19,32,29.689352
2016.08.04,Ehime,0,32,0
2016.08.05,Ehime,0,32,0
2016.08.06,Ehime,0,32,0
2016.08.07,Ehime,22,17,16.740952
2016.08.08,Ehime,0,17,0
2016.08.09,Ehime,21,17,15.98
2016.08.10,Ehime,0,17,0
2016.08.11,Ehime,21,17,15.98
2016.08.12,Ehime,20,17,15.219047
2016.08.13,Ehime,0,17,0
2016.08.14,Ehime,21,18,22.559999
2016.08.15,Ehime,0,18,0
2016.08.16,Ehime,21,18,22.559999
2016.08.17,Ehime,21,18,22.559999
2016.08.18,Ehime,0,18,0
2016.08.19,Ehime,0,18,0
2016.08.20,Ehime,0,18,0
2016.08.21,Ehime,0,17,0
2016.08.22,Ehime,22,17,23.437334
2016.08.23,Ehime,0,17,0
2016.08.24,Ehime,0,17,0
2016.08.25,Ehime,19,17,20.241335
2016.08.26,Ehime,19,17,20.241335
2016.08.27,Ehime,0,17,0
2016.08.28,Ehime,0,19,0
2016.08.29,Ehime,0,19,0
2016.08.30,Ehime,20,19,37.600006
2016.08.31,Ehime,0,19,0
2016.09.01,Ehime,0,19,0
2016.09.02,Ehime,0,19,0
2016.09.03,Ehime,18,19,33.840004
2016.09.04,Ehime,35,22,21.60597
2016.09.05,Ehime,0,22,0
2016.09.06,Ehime,0,22,0
2016.09.07,Ehime,0,22,0
2016.09.08,Ehime,40,22,24.692537
2016.09.09,Ehime,40,22,24.692537
2016.09.10,Ehime,19,22,11.728955
2016.09.11,Ehime,19,29,36.346664
2016.09.12,Ehime,0,29,0
2016.09.13,Ehime,19,29,36.346664
2016.09.14,Ehime,19,29,36.346664
2016.09.15,Ehime,0,29,0
2016.09.16,Ehime,0,29,0
2016.09.17,Ehime,0,29,0
2016.09.18,Ehime,18,21,41.802349
2016.09.19,Ehime,0,21,0
2016.09.20,Ehime,16,21,37.157646
2016.09.21,Ehime,0,21,0
2016.09.22,Ehime,0,21,0
2016.09.23,Ehime,0,21,0
2016.09.24,Ehime,0,21,0
2016.09.25,Ehime,19,16,60.160004
2016.09.26,Ehime,0,16,0
2016.09.27,Ehime,0,16,0
2016.09.28,Ehime,0,16,0
2016.09.29,Ehime,0,16,0
2016.09.30,Ehime,0,16,0
2016.10.01,Ehime,0,16,0
2016.10.02,Ehime,52,34,36.128696
2016.10.03,Ehime,0,34,0
2016.10.04,Ehime,18,34,12.506086
2016.10.05,Ehime,0,34,0
2016.10.06,Ehime,76,34,52.803478
2016.10.07,Ehime,38,34,26.401739
2016.10.08,Ehime,0,34,0
2016.10.09,Ehime,18,60,11.602286
2016.10.10,Ehime,37,60,23.849144
2016.10.11,Ehime,58,60,37.385147
2016.10.12,Ehime,39,60,25.138287
2016.10.13,Ehime,98,60,63.168003
2016.10.14,Ehime,61,60,39.318859
2016.10.15,Ehime,39,60,25.138287
2016.10.16,Ehime,56,42,39.304539
2016.10.17,Ehime,39,42,27.372801
2016.10.18,Ehime,38,42,26.670935
2016.10.19,Ehime,19,42,13.335467
2016.10.20,Ehime,0,42,0
2016.10.21,Ehime,36,42,25.2672
2016.10.22,Ehime,37,42,25.969069
2016.10.23,Ehime,38,51,24.61784
2016.10.24,Ehime,0,51,0
2016.10.25,Ehime,80,51,51.827034
2016.10.26,Ehime,100,51,64.783791
2016.10.27,Ehime,39,51,25.265678
2016.10.28,Ehime,39,51,25.265678
2016.10.29,Ehime,0,51,0
2016.10.30,Ehime,20,52,13.078259
2016.10.31,Ehime,39,52,25.502609
2016.11.01,Ehime,81,52,52.966953
2016.11.02,Ehime,41,52,26.810432
2016.11.03,Ehime,39,52,25.502609
2016.11.04,Ehime,40,52,26.156519
2016.11.05,Ehime,39,52,25.502609
2016.11.06,Ehime,19,44,12.27875
2016.11.07,Ehime,39,44,25.203751
2016.11.08,Ehime,58,44,37.482502
2016.11.09,Ehime,20,44,12.925
2016.11.10,Ehime,40,44,25.85
2016.11.11,Ehime,60,44,38.775002
2016.11.12,Ehime,20,44,12.925
2016.11.13,Ehime,0,27,0
2016.11.14,Ehime,19,27,14.394629
2016.11.15,Ehime,38,27,28.789257
2016.11.16,Ehime,20,27,15.15224
2016.11.17,Ehime,0,27,0
2016.11.18,Ehime,39,27,29.546867
2016.11.19,Ehime,18,27,13.637016
2016.11.20,Ehime,54,25,30.763639
2016.11.21,Ehime,36,25,20.509092
2016.11.22,Ehime,19,25,10.824243
2016.11.23,Ehime,0,25,0
2016.11.24,Ehime,0,25,0
2016.11.25,Ehime,38,25,21.648485
2016.11.26,Ehime,18,25,10.254546
2016.11.27,Ehime,0,31,0
2016.11.28,Ehime,18,31,10.284706
2016.11.29,Ehime,18,31,10.284706
2016.11.30,Ehime,97,31,55.423138
2016.12.01,Ehime,54,31,30.854118
2016.12.02,Ehime,0,31,0
2016.12.03,Ehime,17,31,9.7133331
2016.12.04,Ehime,33,40,21.301289
2016.12.05,Ehime,16,40,10.327897
2016.12.06,Ehime,36,40,23.237768
2016.12.07,Ehime,0,40,0
2016.12.08,Ehime,37,40,23.883263
2016.12.09,Ehime,74,40,47.766525
2016.12.10,Ehime,37,40,23.883263
2016.12.11,Ehime,0,38,0
2016.12.12,Ehime,36,38,23.813334
2016.12.13,Ehime,69,38,45.642223
2016.12.14,Ehime,0,38,0
2016.12.15,Ehime,18,38,11.906667
2016.12.16,Ehime,38,38,25.136295
2016.12.17,Ehime,55,38,36.381477
2016.12.18,Ehime,54,25,35.496502
2016.12.19,Ehime,19,25,12.489511
2016.12.20,Ehime,0,25,0
2016.12.21,Ehime,0,25,0
2016.12.22,Ehime,35,25,23.006994
2016.12.23,Ehime,17,25,11.174825
2016.12.24,Ehime,18,25,11.832168
2016.12.25,Ehime,36,33,26.122105
2016.12.26,Ehime,34,33,24.670877
2016.12.27,Ehime,17,33,12.335439
2016.12.28,Ehime,18,33,13.061052
2016.12.29,Ehime,17,33,12.335439
2016.12.30,Ehime,17,33,12.335439
2016.12.31,Ehime,32,33,23.219648
2017.01.01,Ehime,68,42,42.954243
2017.01.02,Ehime,17,42,10.738561
2017.01.03,Ehime,16,42,10.10688
2017.01.04,Ehime,49,42,30.95232
2017.01.05,Ehime,17,42,10.738561
2017.01.06,Ehime,50,42,31.584
2017.01.07,Ehime,33,42,20.84544
2017.01.08,Ehime,16,20,9.9438009
2017.01.09,Ehime,0,20,0
2017.01.10,Ehime,18,20,11.186776
2017.01.11,Ehime,36,20,22.373552
2017.01.12,Ehime,0,20,0
2017.01.13,Ehime,35,20,21.752064
2017.01.14,Ehime,16,20,9.9438009
2017.01.15,Ehime,0,15,0
2017.01.16,Ehime,0,15,0
2017.01.17,Ehime,35,15,22.431818
2017.01.18,Ehime,35,15,22.431818
2017.01.19,Ehime,18,15,11.536365
2017.01.20,Ehime,0,15,0
2017.01.21,Ehime,0,15,0
2017.01.22,Ehime,32,20,17.694118
2017.01.23,Ehime,34,20,18.799999
2017.01.24,Ehime,35,20,19.352942
2017.01.25,Ehime,18,20,9.9529409
2017.01.26,Ehime,0,20,0
2017.01.27,Ehime,17,20,9.3999996
2017.01.28,Ehime,0,20,0
2017.01.29,Ehime,64,52,37.804474
2017.01.30,Ehime,82,52,48.436981
2017.01.31,Ehime,17,52,10.041813
2017.02.01,Ehime,67,52,39.576557
2017.02.02,Ehime,17,52,10.041813
2017.02.03,Ehime,17,52,10.041813
2017.02.04,Ehime,67,52,39.576557
2017.02.05,Ehime,15,20,9.8086948
2017.02.06,Ehime,17,20,11.116522
2017.02.07,Ehime,17,20,11.116522
2017.02.08,Ehime,16,20,10.462608
2017.02.09,Ehime,17,20,11.116522
2017.02.10,Ehime,17,20,11.116522
2017.02.11,Ehime,16,20,10.462608
2017.02.12,Ehime,47,47,29.770037
2017.02.13,Ehime,16,47,10.13448
2017.02.14,Ehime,34,47,21.53577
2017.02.15,Ehime,70,47,44.338352
2017.02.16,Ehime,34,47,21.53577
2017.02.17,Ehime,15,47,9.5010757
2017.02.18,Ehime,63,47,39.904514
2017.02.19,Ehime,49,40,31.494019
2017.02.20,Ehime,49,40,31.494019
2017.02.21,Ehime,52,40,33.422222
2017.02.22,Ehime,50,40,32.136753
2017.02.23,Ehime,0,40,0
2017.02.24,Ehime,17,40,10.926496
2017.02.25,Ehime,17,40,10.926496
2017.02.26,Ehime,17,37,10.898802
2017.02.27,Ehime,17,37,10.898802
2017.02.28,Ehime,34,37,21.797604
2017.03.01,Ehime,49,37,31.414196
2017.03.02,Ehime,16,37,10.257696
2017.03.03,Ehime,34,37,21.797604
2017.03.04,Ehime,50,37,32.055302
2017.03.05,Ehime,80,44,51.902748
2017.03.06,Ehime,31,44,20.112314
2017.03.07,Ehime,95,44,61.634514
2017.03.08,Ehime,0,44,0
2017.03.09,Ehime,16,44,10.380549
2017.03.10,Ehime,33,44,21.409883
2017.03.11,Ehime,0,44,0
2017.03.12,Ehime,78,63,49.402779
2017.03.13,Ehime,29,63,18.367701
2017.03.14,Ehime,49,63,31.035082
2017.03.15,Ehime,50,63,31.668449
2017.03.16,Ehime,34,63,21.534546
2017.03.17,Ehime,68,63,43.069092
2017.03.18,Ehime,66,63,41.802353
2017.03.19,Ehime,16,35,10.123077
2017.03.20,Ehime,78,35,49.350006
2017.03.21,Ehime,0,35,0
2017.03.22,Ehime,33,35,20.878847
2017.03.23,Ehime,16,35,10.123077
2017.03.24,Ehime,65,35,41.125004
2017.03.25,Ehime,0,35,0
2017.03.26,Ehime,32,24,16.788837
2017.03.27,Ehime,46,24,24.133953
2017.03.28,Ehime,31,24,16.264187
2017.03.29,Ehime,16,24,8.3944187
2017.03.30,Ehime,31,24,16.264187
2017.03.31,Ehime,0,24,0
2017.04.01,Ehime,16,24,8.3944187
2017.04.02,Ehime,0,41,0
2017.04.03,Ehime,50,41,32.116669
2017.04.04,Ehime,65,41,41.751667
2017.04.05,Ehime,32,41,20.554667
2017.04.06,Ehime,46,41,29.547333
2017.04.07,Ehime,47,41,30.189667
2017.04.08,Ehime,0,41,0
2017.04.09,Ehime,0,23,0
2017.04.10,Ehime,48,23,30.977911
2017.04.11,Ehime,0,23,0
2017.04.12,Ehime,35,23,22.58806
2017.04.13,Ehime,0,23,0
2017.04.14,Ehime,51,23,32.914028
2017.04.15,Ehime,0,23,0
2017.04.16,Ehime,32,43,20.612589
2017.04.17,Ehime,32,43,20.612589
2017.04.18,Ehime,34,43,21.900875
2017.04.19,Ehime,34,43,21.900875
2017.04.20,Ehime,33,43,21.256733
2017.04.21,Ehime,69,43,44.445896
2017.04.22,Ehime,17,43,10.950438
2017.04.23,Ehime,33,63,21.358032
2017.04.24,Ehime,33,63,21.358032
2017.04.25,Ehime,50,63,32.360657
2017.04.26,Ehime,65,63,42.068851
2017.04.27,Ehime,84,63,54.365902
2017.04.28,Ehime,51,63,33.00787
2017.04.29,Ehime,50,63,32.360657
2017.04.30,Ehime,32,34,20.352638
2017.05.01,Ehime,48,34,30.528957
2017.05.02,Ehime,31,34,19.716618
2017.05.03,Ehime,0,34,0
2017.05.04,Ehime,45,34,28.620897
2017.05.05,Ehime,15,34,9.5402985
2017.05.06,Ehime,30,34,19.080597
2017.05.07,Ehime,16,45,9.3999996
2017.05.08,Ehime,49,45,28.7875
2017.05.09,Ehime,46,45,27.025
2017.05.10,Ehime,32,45,18.799999
2017.05.11,Ehime,98,45,57.575001
2017.05.12,Ehime,0,45,0
2017.05.13,Ehime,47,45,27.612499
2017.05.14,Ehime,47,61,29.453335
2017.05.15,Ehime,17,61,10.653334
2017.05.16,Ehime,50,61,31.333334
2017.05.17,Ehime,100,61,62.666668
2017.05.18,Ehime,50,61,31.333334
2017.05.19,Ehime,68,61,42.613335
2017.05.20,Ehime,34,61,21.306667
2017.05.21,Ehime,17,48,10.579863
2017.05.22,Ehime,17,48,10.579863
2017.05.23,Ehime,33,48,20.537378
2017.05.24,Ehime,33,48,20.537378
2017.05.25,Ehime,66,48,41.074757
2017.05.26,Ehime,71,48,44.186485
2017.05.27,Ehime,53,48,32.984276
2017.05.28,Ehime,34,36,21.306665
2017.05.29,Ehime,34,36,21.306665
2017.05.30,Ehime,49,36,30.706665
2017.05.31,Ehime,16,36,10.026667
2017.06.01,Ehime,33,36,20.68
2017.06.02,Ehime,17,36,10.653333
2017.06.03,Ehime,33,36,20.68
2017.06.04,Ehime,17,28,10.847032
2017.06.05,Ehime,34,28,21.694063
2017.06.06,Ehime,32,28,20.41794
2017.06.07,Ehime,32,28,20.41794
2017.06.08,Ehime,17,28,10.847032
2017.06.09,Ehime,17,28,10.847032
2017.06.10,Ehime,16,28,10.20897
2017.06.11,Ehime,16,24,9.9575176
2017.06.12,Ehime,32,24,19.915035
2017.06.13,Ehime,0,24,0
2017.06.14,Ehime,16,24,9.9575176
2017.06.15,Ehime,49,24,30.494898
2017.06.16,Ehime,32,24,19.915035
2017.06.17,Ehime,0,24,0
2017.06.18,Ehime,16,40,9.5114622
2017.06.19,Ehime,61,40,36.262451
2017.06.20,Ehime,29,40,17.239525
2017.06.21,Ehime,14,40,8.3225298
2017.06.22,Ehime,58,40,34.47905
2017.06.23,Ehime,29,40,17.239525
2017.06.24,Ehime,46,40,27.345455
2017.06.25,Ehime,31,21,19.582081
2017.06.26,Ehime,15,21,9.4751997
2017.06.27,Ehime,16,21,10.10688
2017.06.28,Ehime,31,21,19.582081
2017.06.29,Ehime,16,21,10.10688
2017.06.30,Ehime,0,21,0
2017.07.01,Ehime,16,21,10.10688
2017.07.02,Ehime,18,26,10.537006
2017.07.03,Ehime,18,26,10.537006
2017.07.04,Ehime,0,26,0
2017.07.05,Ehime,0,26,0
2017.07.06,Ehime,37,26,21.659401
2017.07.07,Ehime,38,26,22.244791
2017.07.08,Ehime,56,26,32.781796
2017.07.09,Ehime,37,22,20.541208
2017.07.10,Ehime,0,22,0
2017.07.11,Ehime,0,22,0
2017.07.12,Ehime,37,22,20.541208
2017.07.13,Ehime,19,22,10.548188
2017.07.14,Ehime,37,22,20.541208
2017.07.15,Ehime,19,22,10.548188
2017.07.16,Ehime,0,8,0
2017.07.17,Ehime,0,8,0
2017.07.18,Ehime,36,8,19.688726
2017.07.19,Ehime,19,8,10.391273
2017.07.20,Ehime,0,8,0
2017.07.21,Ehime,0,8,0
2017.07.22,Ehime,0,8,0
2017.07.23,Ehime,0,21,0
2017.07.24,Ehime,35,21,21.933332
2017.07.25,Ehime,54,21,33.839996
2017.07.26,Ehime,18,21,11.28
2017.07.27,Ehime,0,21,0
2017.07.28,Ehime,0,21,0
2017.07.29,Ehime,19,21,11.906667
2017.07.30,Ehime,55,26,30.377399
2017.07.31,Ehime,18,26,9.9416952
2017.08.01,Ehime,17,26,9.3893776
2017.08.02,Ehime,17,26,9.3893776
2017.08.03,Ehime,35,26,19.331074
2017.08.04,Ehime,35,26,19.331074
2017.08.05,Ehime,0,26,0
2017.08.06,Ehime,0,27,0
2017.08.07,Ehime,15,27,8.0999994
2017.08.08,Ehime,68,27,36.720001
2017.08.09,Ehime,0,27,0
2017.08.10,Ehime,35,27,18.9
2017.08.11,Ehime,35,27,18.9
2017.08.12,Ehime,35,27,18.9
2017.08.13,Ehime,18,22,9.9264002
2017.08.14,Ehime,66,22,36.396797
2017.08.15,Ehime,0,22,0
2017.08.16,Ehime,32,22,17.646933
2017.08.17,Ehime,34,22,18.749866
2017.08.18,Ehime,0,22,0
2017.08.19,Ehime,0,22,0
2017.08.20,Ehime,35,18,19.576859
2017.08.21,Ehime,35,18,19.576859
2017.08.22,Ehime,17,18,9.5087595
2017.08.23,Ehime,17,18,9.5087595
2017.08.24,Ehime,0,18,0
2017.08.25,Ehime,17,18,9.5087595
2017.08.26,Ehime,0,18,0
2017.08.27,Ehime,18,16,9.934679
2017.08.28,Ehime,0,16,0
2017.08.29,Ehime,36,16,19.869358
2017.08.30,Ehime,0,16,0
2017.08.31,Ehime,36,16,19.869358
2017.09.01,Ehime,0,16,0
2017.09.02,Ehime,19,16,10.486606
2017.09.03,Ehime,36,32,19.869358
2017.09.04,Ehime,18,32,9.934679
2017.09.05,Ehime,18,32,9.934679
2017.09.06,Ehime,36,32,19.869358
2017.09.07,Ehime,36,32,19.869358
2017.09.08,Ehime,74,32,40.842567
2017.09.09,Ehime,0,32,0
2017.09.10,Ehime,55,25,29.542858
2017.09.11,Ehime,17,25,9.1314287
2017.09.12,Ehime,17,25,9.1314287
2017.09.13,Ehime,0,25,0
2017.09.14,Ehime,18,25,9.6685715
2017.09.15,Ehime,35,25,18.799999
2017.09.16,Ehime,33,25,17.725714
2017.09.17,Ehime,42,23,24.054039
2017.09.18,Ehime,0,23,0
2017.09.19,Ehime,36,23,20.617748
2017.09.20,Ehime,36,23,20.617748
2017.09.21,Ehime,18,23,10.308874
2017.09.22,Ehime,0,23,0
2017.09.23,Ehime,19,23,10.881589
2017.09.24,Ehime,18,32,9.7998199
2017.09.25,Ehime,36,32,19.59964
2017.09.26,Ehime,55,32,29.943893
2017.09.27,Ehime,0,32,0
2017.09.28,Ehime,18,32,9.7998199
2017.09.29,Ehime,38,32,20.688507
2017.09.30,Ehime,56,32,30.488329
2017.10.01,Ehime,0,39,0
2017.10.02,Ehime,56,39,43.220211
2017.10.03,Ehime,0,39,0
2017.10.04,Ehime,58,39,44.763786
2017.10.05,Ehime,39,39,30.099791
2017.10.06,Ehime,37,39,28.556211
2017.10.07,Ehime,0,39,0
2017.10.08,Ehime,38,36,27.803675
2017.10.09,Ehime,53,36,38.778812
2017.10.10,Ehime,19,36,13.901837
2017.10.11,Ehime,19,36,13.901837
2017.10.12,Ehime,37,36,27.071999
2017.10.13,Ehime,0,36,0
2017.10.14,Ehime,19,36,13.901837
2017.10.15,Ehime,75,31,66.227272
2017.10.16,Ehime,0,31,0
2017.10.17,Ehime,19,31,16.777576
2017.10.18,Ehime,19,31,16.777576
2017.10.19,Ehime,19,31,16.777576
2017.10.20,Ehime,0,31,0
2017.10.21,Ehime,0,31,0
2017.10.22,Ehime,63,52,38.735096
2017.10.23,Ehime,38,52,23.364025
2017.10.24,Ehime,40,52,24.593712
2017.10.25,Ehime,40,52,24.593712
2017.10.26,Ehime,99,52,60.869438
2017.10.27,Ehime,20,52,12.296856
2017.10.28,Ehime,18,52,11.067171
2017.10.29,Ehime,0,19,0
2017.10.30,Ehime,20,19,23.813335
2017.10.31,Ehime,21,19,25.004
2017.11.01,Ehime,0,19,0
2017.11.02,Ehime,0,19,0
2017.11.03,Ehime,0,19,0
2017.11.04,Ehime,19,19,22.622667
2017.11.05,Ehime,57,29,32.540733
2017.11.06,Ehime,0,29,0
2017.11.07,Ehime,57,29,32.540733
2017.11.08,Ehime,38,29,21.693823
2017.11.09,Ehime,39,29,22.264711
2017.11.10,Ehime,0,29,0
2017.11.11,Ehime,0,29,0
2017.11.12,Ehime,19,34,12.783999
2017.11.13,Ehime,38,34,25.567999
2017.11.14,Ehime,57,34,38.352001
2017.11.15,Ehime,19,34,12.783999
2017.11.16,Ehime,0,34,0
2017.11.17,Ehime,39,34,26.240841
2017.11.18,Ehime,18,34,12.111157
2017.11.19,Ehime,56,32,39.634823
2017.11.20,Ehime,0,32,0
2017.11.21,Ehime,19,32,13.447529
2017.11.22,Ehime,19,32,13.447529
2017.11.23,Ehime,19,32,13.447529
2017.11.24,Ehime,19,32,13.447529
2017.11.25,Ehime,38,32,26.895058
2017.11.26,Ehime,18,26,15.572391
2017.11.27,Ehime,19,26,16.437523
2017.11.28,Ehime,38,26,32.875046
2017.11.29,Ehime,19,26,16.437523
2017.11.30,Ehime,19,26,16.437523
2017.12.01,Ehime,0,26,0
2017.12.02,Ehime,0,26,0
2017.12.03,Ehime,19,32,11.783917
2017.12.04,Ehime,19,32,11.783917
2017.12.05,Ehime,38,32,23.567835
2017.12.06,Ehime,20,32,12.404124
2017.12.07,Ehime,20,32,12.404124
2017.12.08,Ehime,59,32,36.592171
2017.12.09,Ehime,19,32,11.783917
2017.12.10,Ehime,18,43,13.473332
2017.12.11,Ehime,20,43,14.970369
2017.12.12,Ehime,0,43,0
2017.12.13,Ehime,100,43,74.851845
2017.12.14,Ehime,39,43,29.192223
2017.12.15,Ehime,20,43,14.970369
2017.12.16,Ehime,19,43,14.221851
2017.12.17,Ehime,19,48,17.860001
2017.12.18,Ehime,19,48,17.860001
2017.12.19,Ehime,57,48,53.580002
2017.12.20,Ehime,19,48,17.860001
2017.12.21,Ehime,19,48,17.860001
2017.12.22,Ehime,59,48,55.459999
2017.12.23,Ehime,0,48,0
2017.12.24,Ehime,54,41,40.607998
2017.12.25,Ehime,19,41,14.288
2017.12.26,Ehime,0,41,0
2017.12.27,Ehime,19,41,14.288
2017.12.28,Ehime,59,41,44.368
2017.12.29,Ehime,0,41,0
2017.12.30,Ehime,54,41,40.607998
2017.12.31,Ehime,0,28,0
2018.01.01,Ehime,48,28,36.095997
2018.01.02,Ehime,23,28,17.296001
2018.01.03,Ehime,23,28,17.296001
2018.01.04,Ehime,34,28,25.567999
2018.01.05,Ehime,0,28,0
2018.01.06,Ehime,12,28,9.0239992
2018.01.07,Ehime,12,36,9.2818289
2018.01.08,Ehime,43,36,33.259888
2018.01.09,Ehime,36,36,27.845488
2018.01.10,Ehime,24,36,18.563658
2018.01.11,Ehime,12,36,9.2818289
2018.01.12,Ehime,12,36,9.2818289
2018.01.13,Ehime,36,36,27.845488
2018.01.14,Ehime,35,49,26.536627
2018.01.15,Ehime,100,49,75.818932
2018.01.16,Ehime,36,49,27.294815
2018.01.17,Ehime,12,49,9.0982714
