date,prefecture,raw_daily,raw_weekly,pollen_harmonized_daily
2019.06.14,Fukushima,2,2,2.6733332
2019.06.15,Fukushima,2,2,2.6733332
2019.06.16,Fukushima,0,2,0
2019.06.17,Fukushima,0,2,0
2019.06.18,Fukushima,2,2,1.7822222
2019.06.19,Fukushima,2,2,1.7822222
2019.06.20,Fukushima,5,2,4.4555554
2019.06.21,Fukushima,0,2,0
2019.06.22,Fukushima,0,2,0
2019.06.23,Fukushima,2,2,1.4581817
2019.06.24,Fukushima,2,2,1.4581817
2019.06.25,Fukushima,7,2,5.1036363
2019.06.26,Fukushima,0,2,0
2019.06.27,Fukushima,0,2,0
2019.06.28,Fukushima,0,2,0
2019.06.29,Fukushima,0,2,0
2019.06.30,Fukushima,0,1,0
2019.07.01,Fukushima,0,1,0
2019.07.02,Fukushima,2,1,2.0049999
2019.07.03,Fukushima,0,1,0
2019.07.04,Fukushima,2,1,2.0049999
2019.07.05,Fukushima,0,1,0
2019.07.06,Fukushima,0,1,0
2019.07.07,Fukushima,0,1,0
2019.07.08,Fukushima,0,1,0
2019.07.09,Fukushima,0,1,0
2019.07.10,Fukushima,38,1,2.0873971
2019.07.11,Fukushima,0,1,0
2019.07.12,Fukushima,0,1,0
2019.07.13,Fukushima,35,1,1.9226027
2019.07.14,Fukushima,100,3,12.03
2019.07.15,Fukushima,0,3,0
2019.07.16,Fukushima,0,3,0
2019.07.17,Fukushima,0,3,0
2019.07.18,Fukushima,0,3,0
2019.07.19,Fukushima,0,3,0
2019.07.20,Fukushima,0,3,0
2019.07.21,Fukushima,0,2,0
2019.07.22,Fukushima,0,2,0
2019.07.23,Fukushima,36,2,2.6733332
2019.07.24,Fukushima,0,2,0
2019.07.25,Fukushima,0,2,0
2019.07.26,Fukushima,37,2,2.7475924
2019.07.27,Fukushima,35,2,2.5990739
2019.07.28,Fukushima,0,1,0
2019.07.29,Fukushima,0,1,0
2019.07.30,Fukushima,0,1,0
2019.07.31,Fukushima,0,1,0
2019.08.01,Fukushima,0,1,0
2019.08.02,Fukushima,0,1,0
2019.08.03,Fukushima,37,1,4.0099998
2019.08.04,Fukushima,0,2,0
2019.08.05,Fukushima,0,2,0
2019.08.06,Fukushima,0,2,0
2019.08.07,Fukushima,0,2,0
2019.08.08,Fukushima,0,2,0
2019.08.09,Fukushima,0,2,0
2019.08.10,Fukushima,0,2,0
2019.08.11,Fukushima,0,0,0
2019.08.12,Fukushima,0,0,0
2019.08.13,Fukushima,0,0,0
2019.08.14,Fukushima,30,0,0
2019.08.15,Fukushima,0,0,0
2019.08.16,Fukushima,0,0,0
2019.08.17,Fukushima,0,0,0
2019.08.18,Fukushima,34,3,2.9425898
2019.08.19,Fukushima,35,3,3.0291367
2019.08.20,Fukushima,0,3,0
2019.08.21,Fukushima,70,3,6.0582733
2019.08.22,Fukushima,0,3,0
2019.08.23,Fukushima,0,3,0
2019.08.24,Fukushima,0,3,0
2019.08.25,Fukushima,35,3,2.9239581
2019.08.26,Fukushima,37,3,3.0910413
2019.08.27,Fukushima,37,3,3.0910413
2019.08.28,Fukushima,0,3,0
2019.08.29,Fukushima,0,3,0
2019.08.30,Fukushima,0,3,0
2019.08.31,Fukushima,35,3,2.9239581
2019.09.01,Fukushima,0,2,0
2019.09.02,Fukushima,0,2,0
2019.09.03,Fukushima,36,2,2.624727
2019.09.04,Fukushima,0,2,0
2019.09.05,Fukushima,74,2,5.3952723
2019.09.06,Fukushima,0,2,0
2019.09.07,Fukushima,0,2,0
2019.09.08,Fukushima,32,4,2.409765
2019.09.09,Fukushima,0,4,0
2019.09.10,Fukushima,0,4,0
2019.09.11,Fukushima,0,4,0
2019.09.12,Fukushima,74,4,5.5725818
2019.09.13,Fukushima,37,4,2.7862909
2019.09.14,Fukushima,70,4,5.2713609
2019.09.15,Fukushima,0,2,0
2019.09.16,Fukushima,33,2,3.8920588
2019.09.17,Fukushima,0,2,0
2019.09.18,Fukushima,0,2,0
2019.09.19,Fukushima,0,2,0
2019.09.20,Fukushima,0,2,0
2019.09.21,Fukushima,35,2,4.1279411
2019.09.22,Fukushima,67,6,6.3969045
2019.09.23,Fukushima,0,6,0
2019.09.24,Fukushima,36,6,3.4371426
2019.09.25,Fukushima,0,6,0
2019.09.26,Fukushima,76,6,7.2561903
2019.09.27,Fukushima,38,6,3.6280951
2019.09.28,Fukushima,35,6,3.3416667
2019.09.29,Fukushima,70,3,5.8888111
2019.09.30,Fukushima,0,3,0
2019.10.01,Fukushima,0,3,0
2019.10.02,Fukushima,0,3,0
2019.10.03,Fukushima,37,3,3.1126573
2019.10.04,Fukushima,36,3,3.0285316
2019.10.05,Fukushima,0,3,0
2019.10.06,Fukushima,34,3,1.8676711
2019.10.07,Fukushima,36,3,1.9775342
2019.10.08,Fukushima,37,3,2.0324657
2019.10.09,Fukushima,39,3,2.1423287
2019.10.10,Fukushima,73,3,4.0099998
2019.10.11,Fukushima,0,3,0
2019.10.12,Fukushima,0,3,0
2019.10.13,Fukushima,0,1,0
2019.10.14,Fukushima,0,1,0
2019.10.15,Fukushima,0,1,0
2019.10.16,Fukushima,0,1,0
2019.10.17,Fukushima,0,1,0
2019.10.18,Fukushima,0,1,0
2019.10.19,Fukushima,34,1,4.0099998
2019.10.20,Fukushima,0,1,0
2019.10.21,Fukushima,0,1,0
2019.10.22,Fukushima,0,1,0
2019.10.23,Fukushima,0,1,0
2019.10.24,Fukushima,0,1,0
2019.10.25,Fukushima,0,1,0
2019.10.26,Fukushima,0,1,0
2019.10.27,Fukushima,70,2,8.0199995
2019.10.28,Fukushima,0,2,0
2019.10.29,Fukushima,0,2,0
2019.10.30,Fukushima,0,2,0
2019.10.31,Fukushima,0,2,0
2019.11.01,Fukushima,0,2,0
2019.11.02,Fukushima,0,2,0
2019.11.03,Fukushima,0,2,0
2019.11.04,Fukushima,0,2,0
2019.11.05,Fukushima,38,2,8.0200005
2019.11.06,Fukushima,0,2,0
2019.11.07,Fukushima,0,2,0
2019.11.08,Fukushima,0,2,0
2019.11.09,Fukushima,0,2,0
2019.11.10,Fukushima,0,3,0
2019.11.11,Fukushima,0,3,0
2019.11.12,Fukushima,36,3,5.9326029
2019.11.13,Fukushima,0,3,0
2019.11.14,Fukushima,37,3,6.0973973
2019.11.15,Fukushima,0,3,0
2019.11.16,Fukushima,0,3,0
2019.11.17,Fukushima,0,2,0
2019.11.18,Fukushima,0,2,0
2019.11.19,Fukushima,0,2,0
2019.11.20,Fukushima,38,2,8.0200005
2019.11.21,Fukushima,0,2,0
2019.11.22,Fukushima,0,2,0
2019.11.23,Fukushima,0,2,0
2019.11.24,Fukushima,0,1,0
2019.11.25,Fukushima,0,1,0
2019.11.26,Fukushima,0,1,0
2019.11.27,Fukushima,0,1,0
2019.11.28,Fukushima,0,1,0
2019.11.29,Fukushima,0,1,0
2019.11.30,Fukushima,0,1,0
2019.12.01,Fukushima,0,1,0
2019.12.02,Fukushima,0,1,0
2019.12.03,Fukushima,0,1,0
2019.12.04,Fukushima,0,1,0
2019.12.05,Fukushima,0,1,0
2019.12.06,Fukushima,0,1,0
2019.12.07,Fukushima,0,1,0
2019.12.08,Fukushima,0,1,0
2019.12.09,Fukushima,36,1,1.9775342
2019.12.10,Fukushima,0,1,0
2019.12.11,Fukushima,0,1,0
2019.12.12,Fukushima,37,1,2.0324657
2019.12.13,Fukushima,0,1,0
2019.12.14,Fukushima,0,1,0
2019.12.15,Fukushima,0,2,0
2019.12.16,Fukushima,38,2,4.1183782
2019.12.17,Fukushima,36,2,3.9016216
2019.12.18,Fukushima,0,2,0
2019.12.19,Fukushima,0,2,0
2019.12.20,Fukushima,0,2,0
2019.12.21,Fukushima,0,2,0
2019.12.22,Fukushima,33,1,1.2602857
2019.12.23,Fukushima,0,1,0
2019.12.24,Fukushima,0,1,0
2019.12.25,Fukushima,37,1,1.4130476
2019.12.26,Fukushima,0,1,0
2019.12.27,Fukushima,0,1,0
2019.12.28,Fukushima,35,1,1.3366667
2019.12.29,Fukushima,0,1,0
2019.12.30,Fukushima,0,1,0
2019.12.31,Fukushima,0,1,0
2020.01.01,Fukushima,31,1,4.0100002
2020.01.02,Fukushima,0,1,0
2020.01.03,Fukushima,0,1,0
2020.01.04,Fukushima,0,1,0
2015.12.27,Gifu,0,1,0
2015.12.28,Gifu,0,1,0
2015.12.29,Gifu,0,1,0
2015.12.30,Gifu,0,1,0
2015.12.31,Gifu,0,1,0
2016.01.01,Gifu,0,1,0
2016.01.02,Gifu,4,1,5.5699992
2016.01.03,Gifu,4,1,1.8566666
2016.01.04,Gifu,0,1,0
2016.01.05,Gifu,4,1,1.8566666
2016.01.06,Gifu,4,1,1.8566666
2016.01.07,Gifu,0,1,0
2016.01.08,Gifu,0,1,0
2016.01.09,Gifu,0,1,0
2016.01.10,Gifu,4,3,2.3871427
2016.01.11,Gifu,4,3,2.3871427
2016.01.12,Gifu,5,3,2.9839284
2016.01.13,Gifu,0,3,0
2016.01.14,Gifu,15,3,8.9517851
2016.01.15,Gifu,0,3,0
2016.01.16,Gifu,0,3,0
2016.01.17,Gifu,4,2,3.182857
2016.01.18,Gifu,0,2,0
2016.01.19,Gifu,0,2,0
2016.01.20,Gifu,10,2,7.9571424
2016.01.21,Gifu,0,2,0
2016.01.22,Gifu,0,2,0
2016.01.23,Gifu,0,2,0
2016.01.24,Gifu,9,6,4.3591304
2016.01.25,Gifu,10,6,4.8434782
2016.01.26,Gifu,5,6,2.4217391
2016.01.27,Gifu,35,6,16.952175
2016.01.28,Gifu,10,6,4.8434782
2016.01.29,Gifu,0,6,0
2016.01.30,Gifu,0,6,0
2016.01.31,Gifu,4,6,2.0566154
2016.02.01,Gifu,9,6,4.6273847
2016.02.02,Gifu,14,6,7.1981535
2016.02.03,Gifu,19,6,9.7689228
2016.02.04,Gifu,5,6,2.5707693
2016.02.05,Gifu,14,6,7.1981535
2016.02.06,Gifu,0,6,0
2016.02.07,Gifu,9,8,4.7742853
2016.02.08,Gifu,18,8,9.5485706
2016.02.09,Gifu,9,8,4.7742853
2016.02.10,Gifu,5,8,2.6523809
2016.02.11,Gifu,9,8,4.7742853
2016.02.12,Gifu,22,8,11.670476
2016.02.13,Gifu,12,8,6.3657141
2016.02.14,Gifu,8,5,4.1259255
2016.02.15,Gifu,0,5,0
2016.02.16,Gifu,14,5,7.2203698
2016.02.17,Gifu,0,5,0
2016.02.18,Gifu,14,5,7.2203698
2016.02.19,Gifu,14,5,7.2203698
2016.02.20,Gifu,4,5,2.0629628
2016.02.21,Gifu,21,10,11.247115
2016.02.22,Gifu,9,10,4.8201923
2016.02.23,Gifu,9,10,4.8201923
2016.02.24,Gifu,14,10,7.4980764
2016.02.25,Gifu,33,10,17.674038
2016.02.26,Gifu,9,10,4.8201923
2016.02.27,Gifu,9,10,4.8201923
2016.02.28,Gifu,8,17,4.2319551
2016.02.29,Gifu,13,17,6.8769269
2016.03.01,Gifu,41,17,21.68877
2016.03.02,Gifu,31,17,16.398827
2016.03.03,Gifu,18,17,9.5218992
2016.03.04,Gifu,27,17,14.282848
2016.03.05,Gifu,41,17,21.68877
2016.03.06,Gifu,16,33,8.8317118
2016.03.07,Gifu,47,33,25.943151
2016.03.08,Gifu,56,33,30.91099
2016.03.09,Gifu,26,33,14.35153
2016.03.10,Gifu,60,33,33.118916
2016.03.11,Gifu,75,33,41.398647
2016.03.12,Gifu,53,33,29.255043
2016.03.13,Gifu,43,37,22.722742
2016.03.14,Gifu,21,37,11.097153
2016.03.15,Gifu,100,37,52.843586
2016.03.16,Gifu,75,37,39.63269
2016.03.17,Gifu,84,37,44.388611
2016.03.18,Gifu,22,37,11.625589
2016.03.19,Gifu,45,37,23.779613
2016.03.20,Gifu,58,33,31.448318
2016.03.21,Gifu,45,33,24.399559
2016.03.22,Gifu,48,33,26.026194
2016.03.23,Gifu,52,33,28.195045
2016.03.24,Gifu,54,33,29.27947
2016.03.25,Gifu,35,33,18.977434
2016.03.26,Gifu,47,33,25.483982
2016.03.27,Gifu,33,22,17.430258
2016.03.28,Gifu,58,22,30.634998
2016.03.29,Gifu,45,22,23.768534
2016.03.30,Gifu,8,22,4.2255168
2016.03.31,Gifu,22,22,11.620172
2016.04.01,Gifu,13,22,6.8664656
2016.04.02,Gifu,53,22,27.994049
2016.04.03,Gifu,9,18,5.2461624
2016.04.04,Gifu,9,18,5.2461624
2016.04.05,Gifu,37,18,21.567556
2016.04.06,Gifu,18,18,10.492325
2016.04.07,Gifu,44,18,25.647907
2016.04.08,Gifu,24,18,13.989766
2016.04.09,Gifu,31,18,18.070116
2016.04.10,Gifu,39,18,19.167353
2016.04.11,Gifu,54,18,26.53941
2016.04.12,Gifu,25,18,12.286764
2016.04.13,Gifu,24,18,11.795294
2016.04.14,Gifu,24,18,11.795294
2016.04.15,Gifu,34,18,16.709999
2016.04.16,Gifu,4,18,1.9658822
2016.04.17,Gifu,29,11,15.450694
2016.04.18,Gifu,24,11,12.786781
2016.04.19,Gifu,24,11,12.786781
2016.04.20,Gifu,5,11,2.6639128
2016.04.21,Gifu,14,11,7.4589558
2016.04.22,Gifu,10,11,5.3278255
2016.04.23,Gifu,9,11,4.795043
2016.04.24,Gifu,9,6,4.6996875
2016.04.25,Gifu,9,6,4.6996875
2016.04.26,Gifu,19,6,9.9215622
2016.04.27,Gifu,9,6,4.6996875
2016.04.28,Gifu,5,6,2.6109374
2016.04.29,Gifu,9,6,4.6996875
2016.04.30,Gifu,4,6,2.0887499
2016.05.01,Gifu,17,8,9.3520985
2016.05.02,Gifu,8,8,4.4009876
2016.05.03,Gifu,20,8,11.002469
2016.05.04,Gifu,16,8,8.8019753
2016.05.05,Gifu,8,8,4.4009876
2016.05.06,Gifu,4,8,2.2004938
2016.05.07,Gifu,8,8,4.4009876
2016.05.08,Gifu,21,6,9.6139727
2016.05.09,Gifu,5,6,2.289041
2016.05.10,Gifu,9,6,4.1202741
2016.05.11,Gifu,5,6,2.289041
2016.05.12,Gifu,10,6,4.5780821
2016.05.13,Gifu,5,6,2.289041
2016.05.14,Gifu,18,6,8.2405481
2016.05.15,Gifu,17,9,9.3649445
2016.05.16,Gifu,14,9,7.7123079
2016.05.17,Gifu,0,9,0
2016.05.18,Gifu,14,9,7.7123079
2016.05.19,Gifu,10,9,5.508791
2016.05.20,Gifu,23,9,12.670219
2016.05.21,Gifu,13,9,7.161428
2016.05.22,Gifu,17,7,8.2853746
2016.05.23,Gifu,19,7,9.2601242
2016.05.24,Gifu,24,7,11.697
2016.05.25,Gifu,5,7,2.4368749
2016.05.26,Gifu,0,7,0
2016.05.27,Gifu,15,7,7.3106246
2016.05.28,Gifu,0,7,0
2016.05.29,Gifu,9,3,3.9576313
2016.05.30,Gifu,0,3,0
2016.05.31,Gifu,0,3,0
2016.06.01,Gifu,10,3,4.3973684
2016.06.02,Gifu,10,3,4.3973684
2016.06.03,Gifu,0,3,0
2016.06.04,Gifu,9,3,3.9576313
2016.06.05,Gifu,0,3,0
2016.06.06,Gifu,14,3,5.9984608
2016.06.07,Gifu,10,3,4.284615
2016.06.08,Gifu,5,3,2.1423075
2016.06.09,Gifu,5,3,2.1423075
2016.06.10,Gifu,5,3,2.1423075
2016.06.11,Gifu,0,3,0
2016.06.12,Gifu,8,2,3.182857
2016.06.13,Gifu,0,2,0
2016.06.14,Gifu,5,2,1.9892856
2016.06.15,Gifu,5,2,1.9892856
2016.06.16,Gifu,0,2,0
2016.06.17,Gifu,5,2,1.9892856
2016.06.18,Gifu,5,2,1.9892856
2016.06.19,Gifu,4,0,0
2016.06.20,Gifu,0,0,0
2016.06.21,Gifu,0,0,0
2016.06.22,Gifu,0,0,0
2016.06.23,Gifu,0,0,0
2016.06.24,Gifu,0,0,0
2016.06.25,Gifu,0,0,0
2016.06.26,Gifu,5,3,2.9839284
2016.06.27,Gifu,0,3,0
2016.06.28,Gifu,9,3,5.3710713
2016.06.29,Gifu,9,3,5.3710713
2016.06.30,Gifu,0,3,0
2016.07.01,Gifu,5,3,2.9839284
2016.07.02,Gifu,0,3,0
2016.07.03,Gifu,23,2,2.5621998
2016.07.04,Gifu,0,2,0
2016.07.05,Gifu,0,2,0
2016.07.06,Gifu,0,2,0
2016.07.07,Gifu,52,2,5.7927999
2016.07.08,Gifu,25,2,2.7849998
2016.07.09,Gifu,0,2,0
2016.07.10,Gifu,24,1,2.6736
2016.07.11,Gifu,0,1,0
2016.07.12,Gifu,0,1,0
2016.07.13,Gifu,0,1,0
2016.07.14,Gifu,0,1,0
2016.07.15,Gifu,26,1,2.8964
2016.07.16,Gifu,0,1,0
2016.07.17,Gifu,0,2,0
2016.07.18,Gifu,0,2,0
2016.07.19,Gifu,0,2,0
2016.07.20,Gifu,52,2,4.6342397
2016.07.21,Gifu,50,2,4.4559999
2016.07.22,Gifu,0,2,0
2016.07.23,Gifu,23,2,2.0497599
2016.07.24,Gifu,0,1,0
2016.07.25,Gifu,0,1,0
2016.07.26,Gifu,45,1,3.6860292
2016.07.27,Gifu,0,1,0
2016.07.28,Gifu,0,1,0
2016.07.29,Gifu,0,1,0
2016.07.30,Gifu,23,1,1.8839706
2016.07.31,Gifu,0,2,0
2016.08.01,Gifu,24,2,2.7562888
2016.08.02,Gifu,22,2,2.526598
2016.08.03,Gifu,0,2,0
2016.08.04,Gifu,24,2,2.7562888
2016.08.05,Gifu,0,2,0
2016.08.06,Gifu,27,2,3.1008246
2016.08.07,Gifu,0,1,0
2016.08.08,Gifu,0,1,0
2016.08.09,Gifu,25,1,2.730392
2016.08.10,Gifu,26,1,2.8396077
2016.08.11,Gifu,0,1,0
2016.08.12,Gifu,0,1,0
2016.08.13,Gifu,0,1,0
2016.08.14,Gifu,25,1,2.8418367
2016.08.15,Gifu,0,1,0
2016.08.16,Gifu,24,1,2.7281632
2016.08.17,Gifu,0,1,0
2016.08.18,Gifu,0,1,0
2016.08.19,Gifu,0,1,0
2016.08.20,Gifu,0,1,0
2016.08.21,Gifu,0,2,0
2016.08.22,Gifu,51,2,3.8913696
2016.08.23,Gifu,0,2,0
2016.08.24,Gifu,24,2,1.8312328
2016.08.25,Gifu,24,2,1.8312328
2016.08.26,Gifu,47,2,3.5861642
2016.08.27,Gifu,0,2,0
2016.08.28,Gifu,0,3,0
2016.08.29,Gifu,71,3,6.053112
2016.08.30,Gifu,0,3,0
2016.08.31,Gifu,0,3,0
2016.09.01,Gifu,25,3,2.1313775
2016.09.02,Gifu,100,3,8.5255098
2016.09.03,Gifu,0,3,0
2016.09.04,Gifu,44,3,3.9108505
2016.09.05,Gifu,24,3,2.1331913
2016.09.06,Gifu,24,3,2.1331913
2016.09.07,Gifu,71,3,6.3106909
2016.09.08,Gifu,0,3,0
2016.09.09,Gifu,25,3,2.2220743
2016.09.10,Gifu,0,3,0
2016.09.11,Gifu,22,2,2.6639128
2016.09.12,Gifu,24,2,2.9060867
2016.09.13,Gifu,0,2,0
2016.09.14,Gifu,0,2,0
2016.09.15,Gifu,24,2,2.9060867
2016.09.16,Gifu,0,2,0
2016.09.17,Gifu,22,2,2.6639128
2016.09.18,Gifu,40,1,5.5699997
2016.09.19,Gifu,0,1,0
2016.09.20,Gifu,0,1,0
2016.09.21,Gifu,0,1,0
2016.09.22,Gifu,0,1,0
2016.09.23,Gifu,0,1,0
2016.09.24,Gifu,0,1,0
2016.09.25,Gifu,0,3,0
2016.09.26,Gifu,0,3,0
2016.09.27,Gifu,49,3,4.9926219
2016.09.28,Gifu,47,3,4.7888412
2016.09.29,Gifu,0,3,0
2016.09.30,Gifu,24,3,2.4453657
2016.10.01,Gifu,44,3,4.4831705
2016.10.02,Gifu,0,2,0
2016.10.03,Gifu,49,2,5.5700002
2016.10.04,Gifu,25,2,2.8418367
2016.10.05,Gifu,24,2,2.7281632
2016.10.06,Gifu,0,2,0
2016.10.07,Gifu,0,2,0
2016.10.08,Gifu,0,2,0
2016.10.09,Gifu,46,2,7.0197253
2016.10.10,Gifu,0,2,0
2016.10.11,Gifu,0,2,0
2016.10.12,Gifu,0,2,0
2016.10.13,Gifu,0,2,0
2016.10.14,Gifu,27,2,4.1202736
2016.10.15,Gifu,0,2,0
2016.10.16,Gifu,49,4,6.0651112
2016.10.17,Gifu,26,4,3.2182221
2016.10.18,Gifu,0,4,0
2016.10.19,Gifu,54,4,6.684
2016.10.20,Gifu,26,4,3.2182221
2016.10.21,Gifu,0,4,0
2016.10.22,Gifu,25,4,3.0944445
2016.10.23,Gifu,25,5,3.8255494
2016.10.24,Gifu,27,5,4.1315932
2016.10.25,Gifu,0,5,0
2016.10.26,Gifu,0,5,0
2016.10.27,Gifu,0,5,0
2016.10.28,Gifu,53,5,8.1101646
2016.10.29,Gifu,77,5,11.782692
2016.10.30,Gifu,0,2,0
2016.10.31,Gifu,55,2,7.6587496
2016.11.01,Gifu,0,2,0
2016.11.02,Gifu,0,2,0
2016.11.03,Gifu,0,2,0
2016.11.04,Gifu,0,2,0
2016.11.05,Gifu,25,2,3.4812498
2016.11.06,Gifu,49,3,5.2152228
2016.11.07,Gifu,54,3,5.7473884
2016.11.08,Gifu,0,3,0
2016.11.09,Gifu,27,3,2.8736942
2016.11.10,Gifu,27,3,2.8736942
2016.11.11,Gifu,0,3,0
2016.11.12,Gifu,0,3,0
2016.11.13,Gifu,0,2,0
2016.11.14,Gifu,0,2,0
2016.11.15,Gifu,0,2,0
2016.11.16,Gifu,54,2,11.139999
2016.11.17,Gifu,0,2,0
2016.11.18,Gifu,0,2,0
2016.11.19,Gifu,0,2,0
2016.11.20,Gifu,23,2,3.5586109
2016.11.21,Gifu,25,2,3.8680553
2016.11.22,Gifu,0,2,0
2016.11.23,Gifu,24,2,3.7133334
2016.11.24,Gifu,0,2,0
2016.11.25,Gifu,0,2,0
2016.11.26,Gifu,0,2,0
2016.11.27,Gifu,22,3,3.8293748
2016.11.28,Gifu,25,3,4.3515625
2016.11.29,Gifu,0,3,0
2016.11.30,Gifu,0,3,0
2016.12.01,Gifu,0,3,0
2016.12.02,Gifu,26,3,4.5256248
2016.12.03,Gifu,23,3,4.0034375
2016.12.04,Gifu,0,2,0
2016.12.05,Gifu,22,2,5.2144675
2016.12.06,Gifu,0,2,0
2016.12.07,Gifu,25,2,5.9255314
2016.12.08,Gifu,0,2,0
2016.12.09,Gifu,0,2,0
2016.12.10,Gifu,0,2,0
2016.12.11,Gifu,0,0,0
2016.12.12,Gifu,0,0,0
2016.12.13,Gifu,0,0,0
2016.12.14,Gifu,25,0,0
2016.12.15,Gifu,0,0,0
2016.12.16,Gifu,0,0,0
2016.12.17,Gifu,0,0,0
2016.12.18,Gifu,0,2,0
2016.12.19,Gifu,24,2,2.8748386
2016.12.20,Gifu,25,2,2.9946237
2016.12.21,Gifu,0,2,0
2016.12.22,Gifu,0,2,0
2016.12.23,Gifu,44,2,5.2705379
2016.12.24,Gifu,0,2,0
2016.12.25,Gifu,0,0,0
2016.12.26,Gifu,0,0,0
2016.12.27,Gifu,0,0,0
2016.12.28,Gifu,0,0,0
2016.12.29,Gifu,0,0,0
2016.12.30,Gifu,0,0,0
2016.12.31,Gifu,0,0,0
2017.01.01,Gifu,0,1,0
2017.01.02,Gifu,0,1,0
2017.01.03,Gifu,0,1,0
2017.01.04,Gifu,0,1,0
2017.01.05,Gifu,0,1,0
2017.01.06,Gifu,10,1,3.7133331
2017.01.07,Gifu,5,1,1.8566666
2017.01.08,Gifu,0,1,0
2017.01.09,Gifu,5,1,2.7849998
2017.01.10,Gifu,0,1,0
2017.01.11,Gifu,0,1,0
2017.01.12,Gifu,5,1,2.7849998
2017.01.13,Gifu,0,1,0
2017.01.14,Gifu,0,1,0
2017.01.15,Gifu,0,2,0
2017.01.16,Gifu,16,2,4.9511108
2017.01.17,Gifu,0,2,0
2017.01.18,Gifu,5,2,1.5472221
2017.01.19,Gifu,5,2,1.5472221
2017.01.20,Gifu,10,2,3.0944443
2017.01.21,Gifu,0,2,0
2017.01.22,Gifu,0,3,0
2017.01.23,Gifu,10,3,4.6416664
2017.01.24,Gifu,5,3,2.3208332
2017.01.25,Gifu,11,3,5.1058331
2017.01.26,Gifu,0,3,0
2017.01.27,Gifu,0,3,0
2017.01.28,Gifu,10,3,4.6416664
2017.01.29,Gifu,24,8,10.484706
2017.01.30,Gifu,5,8,2.1843138
2017.01.31,Gifu,5,8,2.1843138
2017.02.01,Gifu,42,8,18.348236
2017.02.02,Gifu,11,8,4.80549
2017.02.03,Gifu,10,8,4.3686275
2017.02.04,Gifu,5,8,2.1843138
2017.02.05,Gifu,22,7,8.7528563
2017.02.06,Gifu,10,7,3.9785712
2017.02.07,Gifu,21,7,8.3549995
2017.02.08,Gifu,10,7,3.9785712
2017.02.09,Gifu,21,7,8.3549995
2017.02.10,Gifu,0,7,0
2017.02.11,Gifu,14,7,5.5699997
2017.02.12,Gifu,5,8,1.9716814
2017.02.13,Gifu,26,8,10.252744
2017.02.14,Gifu,11,8,4.3376994
2017.02.15,Gifu,27,8,10.647079
2017.02.16,Gifu,16,8,6.3093805
2017.02.17,Gifu,9,8,3.5490267
2017.02.18,Gifu,19,8,7.4923897
2017.02.19,Gifu,5,11,2.0154605
2017.02.20,Gifu,10,11,4.030921
2017.02.21,Gifu,37,11,14.914408
2017.02.22,Gifu,15,11,6.046382
2017.02.23,Gifu,46,11,18.542236
2017.02.24,Gifu,5,11,2.0154605
2017.02.25,Gifu,34,11,13.705132
2017.02.26,Gifu,33,19,13.178829
2017.02.27,Gifu,46,19,18.370489
2017.02.28,Gifu,36,19,14.376904
2017.03.01,Gifu,35,19,13.977547
2017.03.02,Gifu,47,19,18.769848
2017.03.03,Gifu,25,19,9.9839621
2017.03.04,Gifu,43,19,17.172413
2017.03.05,Gifu,63,27,25.131485
2017.03.06,Gifu,38,27,15.158673
2017.03.07,Gifu,58,27,23.136923
2017.03.08,Gifu,73,27,29.120609
2017.03.09,Gifu,44,27,17.552147
2017.03.10,Gifu,59,27,23.535833
2017.03.11,Gifu,42,27,16.754322
2017.03.12,Gifu,37,32,13.79682
2017.03.13,Gifu,34,32,12.678159
2017.03.14,Gifu,88,32,32.814056
2017.03.15,Gifu,54,32,20.135899
2017.03.16,Gifu,79,32,29.458073
2017.03.17,Gifu,86,32,32.068283
2017.03.18,Gifu,100,32,37.288704
2017.03.19,Gifu,94,33,37.561169
2017.03.20,Gifu,96,33,38.360344
2017.03.21,Gifu,51,33,20.378933
2017.03.22,Gifu,68,33,27.171913
2017.03.23,Gifu,59,33,23.575628
2017.03.24,Gifu,59,33,23.575628
2017.03.25,Gifu,33,33,13.186369
2017.03.26,Gifu,22,18,8.8228798
2017.03.27,Gifu,28,18,11.22912
2017.03.28,Gifu,29,18,11.630159
2017.03.29,Gifu,72,18,28.87488
2017.03.30,Gifu,24,18,9.6249599
2017.03.31,Gifu,33,18,13.23432
2017.04.01,Gifu,42,18,16.843679
2017.04.02,Gifu,19,15,7.706068
2017.04.03,Gifu,51,15,20.68471
2017.04.04,Gifu,20,15,8.1116505
2017.04.05,Gifu,45,15,18.251213
2017.04.06,Gifu,34,15,13.789805
2017.04.07,Gifu,14,15,5.6781549
2017.04.08,Gifu,23,15,9.3283987
2017.04.09,Gifu,19,18,8.5041962
2017.04.10,Gifu,21,18,9.399375
2017.04.11,Gifu,49,18,21.931873
2017.04.12,Gifu,22,18,9.8469639
2017.04.13,Gifu,60,18,26.855356
2017.04.14,Gifu,16,18,7.161428
2017.04.15,Gifu,37,18,16.560802
2017.04.16,Gifu,43,15,19.00873
2017.04.17,Gifu,20,15,8.8412695
2017.04.18,Gifu,32,15,14.146031
2017.04.19,Gifu,11,15,4.8626986
2017.04.20,Gifu,21,15,9.2833328
2017.04.21,Gifu,37,15,16.35635
2017.04.22,Gifu,25,15,11.051587
