date,raw_daily,raw_weekly
2017-08-31,43.0,42.0
2017-09-01,51.0,42.0
2017-09-02,50.0,42.0
2017-09-03,51.0,42.0
2017-09-04,49.0,42.0
2017-09-05,49.0,42.0
2017-09-06,45.0,42.0
2017-09-07,43.0,42.0
2017-09-08,41.0,42.0
2017-09-09,50.0,42.0
2017-09-10,53.0,45.0
2017-09-11,49.0,45.0
2017-09-12,48.0,45.0
2017-09-13,42.0,45.0
2017-09-14,48.0,45.0
2017-09-15,61.0,45.0
2017-09-16,48.0,45.0
2017-09-17,53.0,50.0
2017-09-18,58.0,50.0
2017-09-19,61.0,50.0
2017-09-20,55.0,50.0
2017-09-21,57.0,50.0
2017-09-22,54.0,50.0
2017-09-23,54.0,50.0
2017-09-24,58.0,51.0
2017-09-25,57.0,51.0
2017-09-26,52.0,51.0
2017-09-27,52.0,51.0
2017-09-28,51.0,51.0
2017-09-29,59.0,51.0
2017-09-30,63.0,51.0
2017-10-01,65.0,55.0
2017-10-02,53.0,55.0
2017-10-03,52.0,55.0
2017-10-04,62.0,55.0
2017-10-05,71.0,55.0
2017-10-06,66.0,55.0
2017-10-07,60.0,55.0
2017-10-08,67.0,55.0
2017-10-09,64.0,55.0
2017-10-10,60.0,55.0
2017-10-11,57.0,55.0
2017-10-12,60.0,55.0
2017-10-13,56.0,55.0
2017-10-14,60.0,55.0
2017-10-15,62.0,64.0
2017-10-16,66.0,64.0
2017-10-17,69.0,64.0
2017-10-18,100.0,64.0
2017-10-19,69.0,64.0
2017-10-20,73.0,64.0
2017-10-21,58.0,64.0
2017-10-22,52.0,62.0
2017-10-23,67.0,62.0
2017-10-24,78.0,62.0
2017-10-25,72.0,62.0
2017-10-26,74.0,62.0
2017-10-27,72.0,62.0
2017-10-28,67.0,62.0
2017-10-29,71.0,67.0
2017-10-30,73.0,67.0
2017-10-31,87.0,67.0
2017-11-01,85.0,67.0
2017-11-02,72.0,67.0
2017-11-03,73.0,67.0
2017-11-04,65.0,67.0
2017-11-05,80.0,64.0
2017-11-06,81.0,64.0
2017-11-07,73.0,64.0
2017-11-08,61.0,64.0
2017-11-09,70.0,64.0
2017-11-10,60.0,64.0
2017-11-11,68.0,64.0
2017-11-12,78.0,64.0
2017-11-13,83.0,64.0
2017-11-14,69.0,64.0
2017-11-15,68.0,64.0
2017-11-16,69.0,64.0
2017-11-17,64.0,64.0
2017-11-18,67.0,64.0
2017-11-19,72.0,59.0
2017-11-20,70.0,59.0
2017-11-21,69.0,59.0
2017-11-22,74.0,59.0
2017-11-23,63.0,59.0
2017-11-24,59.0,59.0
2017-11-25,67.0,59.0
2017-11-26,68.0,56.0
2017-11-27,62.0,56.0
2017-11-28,63.0,56.0
2017-11-29,61.0,56.0
2017-11-30,59.0,56.0
2017-12-01,56.0,56.0
2017-12-02,60.0,56.0
2017-12-03,65.0,56.0
2017-12-04,63.0,56.0
2017-12-05,65.0,56.0
2017-12-06,64.0,56.0
2017-12-07,66.0,56.0
2017-12-08,50.0,56.0
2017-12-09,60.0,56.0
2017-12-10,69.0,59.0
2017-12-11,59.0,59.0
2017-12-12,66.0,59.0
2017-12-13,75.0,59.0
2017-12-14,65.0,59.0
2017-12-15,57.0,59.0
2017-12-16,69.0,59.0
2017-12-17,67.0,60.0
2017-12-18,67.0,60.0
2017-12-19,65.0,60.0
2017-12-20,65.0,60.0
2017-12-21,69.0,60.0
2017-12-22,63.0,60.0
2017-12-23,66.0,60.0
2017-12-24,62.0,63.0
2017-12-25,73.0,63.0
2017-12-26,66.0,63.0
2017-12-27,63.0,63.0
2017-12-28,76.0,63.0
2017-12-29,79.0,63.0
2017-12-30,68.0,63.0
2017-12-31,38.0,63.0
2018-01-01,50.0,63.0
2018-01-02,46.0,63.0
2018-01-03,47.0,63.0
2018-01-04,56.0,63.0
2018-01-05,54.0,63.0
2018-01-06,51.0,63.0
2018-01-07,49.0,66.0
2018-01-08,53.0,66.0
2018-01-09,53.0,66.0
2018-01-10,50.0,66.0
2018-01-11,52.0,66.0
2018-01-12,49.0,66.0
2018-01-13,53.0,66.0
2018-01-14,44.0,65.0
2018-01-15,52.0,65.0
2018-01-16,54.0,65.0
2018-01-17,55.0,65.0
2018-01-18,49.0,65.0
2018-01-19,48.0,65.0
2018-01-20,47.0,65.0
2018-01-21,55.0,65.0
2018-01-22,47.0,65.0
2018-01-23,52.0,65.0
