date,prefecture,raw_daily,raw_weekly,sleepingdrug2_harmonized_daily
2018.12.15,Tokushima,100,24,36.363636
2018.12.16,Tokushima,0,0,0
2018.12.17,Tokushima,0,0,0
2018.12.18,Tokushima,0,0,0
2018.12.19,Tokushima,0,0,0
2018.12.20,Tokushima,0,0,0
2018.12.21,Tokushima,0,0,0
2018.12.22,Tokushima,0,0,0
2018.12.23,Tokushima,0,0,0
2018.12.24,Tokushima,0,0,0
2018.12.25,Tokushima,0,0,0
2018.12.26,Tokushima,0,0,0
2018.12.27,Tokushima,0,0,0
2018.12.28,Tokushima,0,0,0
2018.12.29,Tokushima,0,0,0
2018.12.30,Tokushima,0,0,0
2018.12.31,Tokushima,0,0,0
2019.01.01,Tokushima,0,0,0
2019.01.02,Tokushima,0,0,0
2019.01.03,Tokushima,0,0,0
2019.01.04,Tokushima,0,0,0
2019.01.05,Tokushima,0,0,0
2019.01.06,Tokushima,0,0,0
2019.01.07,Tokushima,0,0,0
2019.01.08,Tokushima,0,0,0
2019.01.09,Tokushima,0,0,0
2019.01.10,Tokushima,0,0,0
2019.01.11,Tokushima,0,0,0
2019.01.12,Tokushima,0,0,0
2019.01.13,Tokushima,0,23,0
2019.01.14,Tokushima,0,23,0
2019.01.15,Tokushima,0,23,0
2019.01.16,Tokushima,51,23,34.848484
2019.01.17,Tokushima,0,23,0
2019.01.18,Tokushima,0,23,0
2019.01.19,Tokushima,0,23,0
2019.01.20,Tokushima,0,44,0
2019.01.21,Tokushima,0,44,0
2019.01.22,Tokushima,0,44,0
2019.01.23,Tokushima,99,44,44.295303
2019.01.24,Tokushima,0,44,0
2019.01.25,Tokushima,50,44,22.371365
2019.01.26,Tokushima,0,44,0
2019.01.27,Tokushima,0,22,0
2019.01.28,Tokushima,0,22,0
2019.01.29,Tokushima,51,22,33.333332
2019.01.30,Tokushima,0,22,0
2019.01.31,Tokushima,0,22,0
2019.02.01,Tokushima,0,22,0
2019.02.02,Tokushima,0,22,0
2019.02.03,Tokushima,0,0,0
2019.02.04,Tokushima,0,0,0
2019.02.05,Tokushima,0,0,0
2019.02.06,Tokushima,0,0,0
2019.02.07,Tokushima,0,0,0
2019.02.08,Tokushima,0,0,0
2019.02.09,Tokushima,0,0,0
2019.02.10,Tokushima,0,22,0
2019.02.11,Tokushima,0,22,0
2019.02.12,Tokushima,0,22,0
2019.02.13,Tokushima,0,22,0
2019.02.14,Tokushima,0,22,0
2019.02.15,Tokushima,0,22,0
2019.02.16,Tokushima,46,22,33.333332
2019.02.17,Tokushima,0,22,0
2019.02.18,Tokushima,0,22,0
2019.02.19,Tokushima,0,22,0
2019.02.20,Tokushima,48,22,33.333332
2019.02.21,Tokushima,0,22,0
2019.02.22,Tokushima,0,22,0
2019.02.23,Tokushima,0,22,0
2019.02.24,Tokushima,0,45,0
2019.02.25,Tokushima,0,45,0
2019.02.26,Tokushima,48,45,33.395176
2019.02.27,Tokushima,0,45,0
2019.02.28,Tokushima,0,45,0
2019.03.01,Tokushima,50,45,34.78664
2019.03.02,Tokushima,0,45,0
2019.03.03,Tokushima,0,22,0
2019.03.04,Tokushima,0,22,0
2019.03.05,Tokushima,0,22,0
2019.03.06,Tokushima,0,22,0
2019.03.07,Tokushima,0,22,0
2019.03.08,Tokushima,0,22,0
2019.03.09,Tokushima,49,22,33.333332
2019.03.10,Tokushima,0,66,0
2019.03.11,Tokushima,0,66,0
2019.03.12,Tokushima,0,66,0
2019.03.13,Tokushima,0,66,0
2019.03.14,Tokushima,0,66,0
2019.03.15,Tokushima,100,66,100
2019.03.16,Tokushima,0,66,0
2019.03.17,Tokushima,0,0,0
2019.03.18,Tokushima,0,0,0
2019.03.19,Tokushima,0,0,0
2019.03.20,Tokushima,0,0,0
2019.03.21,Tokushima,0,0,0
2019.03.22,Tokushima,0,0,0
2019.03.23,Tokushima,0,0,0
2019.03.24,Tokushima,0,0,0
2019.03.25,Tokushima,0,0,0
2019.03.26,Tokushima,0,0,0
2019.03.27,Tokushima,0,0,0
2019.03.28,Tokushima,0,0,0
2019.03.29,Tokushima,0,0,0
2019.03.30,Tokushima,0,0,0
2019.03.31,Tokushima,0,22,0
2019.04.01,Tokushima,0,22,0
2019.04.02,Tokushima,0,22,0
2019.04.03,Tokushima,0,22,0
2019.04.04,Tokushima,0,22,0
2019.04.05,Tokushima,0,22,0
2019.04.06,Tokushima,0,22,0
2019.04.07,Tokushima,0,0,0
2019.04.08,Tokushima,0,0,0
2019.04.09,Tokushima,0,0,0
2019.04.10,Tokushima,0,0,0
2019.04.11,Tokushima,0,0,0
2019.04.12,Tokushima,0,0,0
2019.04.13,Tokushima,0,0,0
2019.04.14,Tokushima,0,23,0
2019.04.15,Tokushima,0,23,0
2019.04.16,Tokushima,0,23,0
2019.04.17,Tokushima,0,23,0
2019.04.18,Tokushima,0,23,0
2019.04.19,Tokushima,49,23,34.848484
2019.04.20,Tokushima,0,23,0
2019.04.21,Tokushima,0,0,0
2019.04.22,Tokushima,0,0,0
2019.04.23,Tokushima,0,0,0
2019.04.24,Tokushima,0,0,0
2019.04.25,Tokushima,0,0,0
2019.04.26,Tokushima,0,0,0
2019.04.27,Tokushima,0,0,0
2019.04.28,Tokushima,0,0,0
2019.04.29,Tokushima,0,0,0
2019.04.30,Tokushima,0,0,0
2019.05.01,Tokushima,0,0,0
2019.05.02,Tokushima,0,0,0
2019.05.03,Tokushima,0,0,0
2019.05.04,Tokushima,0,0,0
2019.05.05,Tokushima,0,0,0
2019.05.06,Tokushima,0,0,0
2019.05.07,Tokushima,0,0,0
2019.05.08,Tokushima,0,0,0
2019.05.09,Tokushima,0,0,0
2019.05.10,Tokushima,0,0,0
2019.05.11,Tokushima,0,0,0
2019.05.12,Tokushima,0,22,0
2019.05.13,Tokushima,0,22,0
2019.05.14,Tokushima,0,22,0
2019.05.15,Tokushima,50,22,33.333332
2019.05.16,Tokushima,0,22,0
2019.05.17,Tokushima,0,22,0
2019.05.18,Tokushima,0,22,0
2019.05.19,Tokushima,0,22,0
2019.05.20,Tokushima,0,22,0
2019.05.21,Tokushima,0,22,0
2019.05.22,Tokushima,0,22,0
2019.05.23,Tokushima,0,22,0
2019.05.24,Tokushima,48,22,33.333332
2019.05.25,Tokushima,0,22,0
2019.05.26,Tokushima,0,21,0
2019.05.27,Tokushima,0,21,0
2019.05.28,Tokushima,0,21,0
2019.05.29,Tokushima,0,21,0
2019.05.30,Tokushima,0,21,0
2019.05.31,Tokushima,47,21,31.818182
2019.06.01,Tokushima,0,21,0
2019.06.02,Tokushima,0,0,0
2019.06.03,Tokushima,0,0,0
2019.06.04,Tokushima,0,0,0
2019.06.05,Tokushima,0,0,0
2019.06.06,Tokushima,0,0,0
2019.06.07,Tokushima,0,0,0
2019.06.08,Tokushima,0,0,0
2019.06.09,Tokushima,0,21,0
2019.06.10,Tokushima,47,21,31.818182
2019.06.11,Tokushima,0,21,0
2019.06.12,Tokushima,0,21,0
2019.06.13,Tokushima,0,21,0
2019.06.14,Tokushima,0,21,0
2019.06.15,Tokushima,0,21,0
2019.06.16,Tokushima,46,42,31.476051
2019.06.17,Tokushima,0,42,0
2019.06.18,Tokushima,0,42,0
2019.06.19,Tokushima,0,42,0
2019.06.20,Tokushima,0,42,0
2019.06.21,Tokushima,47,42,32.160313
2019.06.22,Tokushima,0,42,0
2019.06.23,Tokushima,0,40,0
2019.06.24,Tokushima,0,40,0
2019.06.25,Tokushima,91,40,39.677345
2019.06.26,Tokushima,0,40,0
2019.06.27,Tokushima,0,40,0
2019.06.28,Tokushima,48,40,20.928711
2019.06.29,Tokushima,0,40,0
2019.06.30,Tokushima,0,21,0
2019.07.01,Tokushima,0,21,0
2019.07.02,Tokushima,0,21,0
2019.07.03,Tokushima,0,21,0
2019.07.04,Tokushima,0,21,0
2019.07.05,Tokushima,0,21,0
2019.07.06,Tokushima,44,21,31.818182
2019.07.07,Tokushima,0,0,0
2019.07.08,Tokushima,0,0,0
2019.07.09,Tokushima,0,0,0
2019.07.10,Tokushima,0,0,0
2019.07.11,Tokushima,0,0,0
2019.07.12,Tokushima,0,0,0
2019.07.13,Tokushima,0,0,0
2019.07.14,Tokushima,0,0,0
2019.07.15,Tokushima,0,0,0
2019.07.16,Tokushima,0,0,0
2019.07.17,Tokushima,0,0,0
2019.07.18,Tokushima,0,0,0
2019.07.19,Tokushima,0,0,0
2019.07.20,Tokushima,0,0,0
2019.07.21,Tokushima,0,0,0
2019.07.22,Tokushima,0,0,0
2019.07.23,Tokushima,0,0,0
2019.07.24,Tokushima,0,0,0
2019.07.25,Tokushima,0,0,0
2019.07.26,Tokushima,0,0,0
2019.07.27,Tokushima,0,0,0
2019.07.28,Tokushima,0,63,0
2019.07.29,Tokushima,0,63,0
2019.07.30,Tokushima,0,63,0
2019.07.31,Tokushima,98,63,95.454544
2019.08.01,Tokushima,0,63,0
2019.08.02,Tokushima,0,63,0
2019.08.03,Tokushima,0,63,0
2019.08.04,Tokushima,93,20,30.30303
2019.08.05,Tokushima,0,20,0
2019.08.06,Tokushima,0,20,0
2019.08.07,Tokushima,0,20,0
2019.08.08,Tokushima,0,20,0
2019.08.09,Tokushima,0,20,0
2019.08.10,Tokushima,0,20,0
2019.08.11,Tokushima,0,0,0
2019.08.12,Tokushima,0,0,0
2019.08.13,Tokushima,0,0,0
2019.08.14,Tokushima,0,0,0
2019.08.15,Tokushima,0,0,0
2019.08.16,Tokushima,0,0,0
2019.08.17,Tokushima,0,0,0
2019.08.18,Tokushima,0,0,0
2019.08.19,Tokushima,0,0,0
2019.08.20,Tokushima,0,0,0
2019.08.21,Tokushima,0,0,0
2019.08.22,Tokushima,0,0,0
2019.08.23,Tokushima,0,0,0
2019.08.24,Tokushima,0,0,0
2019.08.25,Tokushima,0,40,0
2019.08.26,Tokushima,0,40,0
2019.08.27,Tokushima,0,40,0
2019.08.28,Tokushima,0,40,0
2019.08.29,Tokushima,0,40,0
2019.08.30,Tokushima,0,40,0
2019.08.31,Tokushima,0,40,0
2019.09.01,Tokushima,0,40,0
2019.09.02,Tokushima,0,40,0
2019.09.03,Tokushima,93,40,30.466827
2019.09.04,Tokushima,92,40,30.139229
2019.09.05,Tokushima,0,40,0
2019.09.06,Tokushima,0,40,0
2019.09.07,Tokushima,0,40,0
2019.09.08,Tokushima,0,40,0
2019.09.09,Tokushima,0,40,0
2019.09.10,Tokushima,0,40,0
2019.09.11,Tokushima,0,40,0
2019.09.12,Tokushima,0,40,0
2019.09.13,Tokushima,0,40,0
2019.09.14,Tokushima,0,40,0
2019.09.15,Tokushima,0,0,0
2019.09.16,Tokushima,0,0,0
2019.09.17,Tokushima,0,0,0
2019.09.18,Tokushima,0,0,0
2019.09.19,Tokushima,0,0,0
2019.09.20,Tokushima,0,0,0
2019.09.21,Tokushima,0,0,0
2019.09.22,Tokushima,0,20,0
2019.09.23,Tokushima,0,20,0
2019.09.24,Tokushima,0,20,0
2019.09.25,Tokushima,0,20,0
2019.09.26,Tokushima,0,20,0
2019.09.27,Tokushima,0,20,0
2019.09.28,Tokushima,0,20,0
2019.09.29,Tokushima,0,0,0
2019.09.30,Tokushima,0,0,0
2019.10.01,Tokushima,0,0,0
2019.10.02,Tokushima,0,0,0
2019.10.03,Tokushima,0,0,0
2019.10.04,Tokushima,0,0,0
2019.10.05,Tokushima,0,0,0
2019.10.06,Tokushima,0,20,0
2019.10.07,Tokushima,0,20,0
2019.10.08,Tokushima,0,20,0
2019.10.09,Tokushima,0,20,0
2019.10.10,Tokushima,0,20,0
2019.10.11,Tokushima,0,20,0
2019.10.12,Tokushima,0,20,0
2019.10.13,Tokushima,90,62,29.561348
2019.10.14,Tokushima,0,62,0
2019.10.15,Tokushima,96,62,31.532103
2019.10.16,Tokushima,100,62,32.84594
2019.10.17,Tokushima,0,62,0
2019.10.18,Tokushima,0,62,0
2019.10.19,Tokushima,0,62,0
2019.10.20,Tokushima,0,0,0
2019.10.21,Tokushima,0,0,0
2019.10.22,Tokushima,0,0,0
2019.10.23,Tokushima,0,0,0
2019.10.24,Tokushima,0,0,0
2019.10.25,Tokushima,0,0,0
2019.10.26,Tokushima,0,0,0
2019.10.27,Tokushima,0,21,0
2019.10.28,Tokushima,97,21,31.818182
2019.10.29,Tokushima,0,21,0
2019.10.30,Tokushima,0,21,0
2019.10.31,Tokushima,0,21,0
2019.11.01,Tokushima,0,21,0
2019.11.02,Tokushima,0,21,0
2019.11.03,Tokushima,0,21,0
2019.11.04,Tokushima,0,21,0
2019.11.05,Tokushima,0,21,0
2019.11.06,Tokushima,0,21,0
2019.11.07,Tokushima,0,21,0
2019.11.08,Tokushima,0,21,0
2019.11.09,Tokushima,0,21,0
2019.11.10,Tokushima,0,21,0
2019.11.11,Tokushima,0,21,0
2019.11.12,Tokushima,0,21,0
2019.11.13,Tokushima,0,21,0
2019.11.14,Tokushima,0,21,0
2019.11.15,Tokushima,0,21,0
2019.11.16,Tokushima,0,21,0
2019.11.17,Tokushima,0,41,0
2019.11.18,Tokushima,0,41,0
2019.11.19,Tokushima,0,41,0
2019.11.20,Tokushima,0,41,0
2019.11.21,Tokushima,0,41,0
2019.11.22,Tokushima,0,41,0
2019.11.23,Tokushima,0,41,0
2019.11.24,Tokushima,0,0,0
2019.11.25,Tokushima,0,0,0
2019.11.26,Tokushima,0,0,0
2019.11.27,Tokushima,0,0,0
2019.11.28,Tokushima,0,0,0
2019.11.29,Tokushima,0,0,0
2019.11.30,Tokushima,0,0,0
2019.12.01,Tokushima,0,0,0
2019.12.02,Tokushima,0,0,0
2019.12.03,Tokushima,0,0,0
2019.12.04,Tokushima,0,0,0
2019.12.05,Tokushima,0,0,0
2019.12.06,Tokushima,0,0,0
2019.12.07,Tokushima,0,0,0
2019.12.08,Tokushima,0,20,0
2019.12.09,Tokushima,0,20,0
2019.12.10,Tokushima,0,20,0
2019.12.11,Tokushima,0,20,0
2019.12.12,Tokushima,0,20,0
2019.12.13,Tokushima,0,20,0
2019.12.14,Tokushima,0,20,0
2019.12.15,Tokushima,0,0,0
2019.12.16,Tokushima,0,0,0
2019.12.17,Tokushima,0,0,0
2019.12.18,Tokushima,0,0,0
2019.12.19,Tokushima,0,0,0
2019.12.20,Tokushima,0,0,0
2019.12.21,Tokushima,0,0,0
2019.12.22,Tokushima,0,80,0
2019.12.23,Tokushima,93,80,40.695766
2019.12.24,Tokushima,0,80,0
2019.12.25,Tokushima,0,80,0
2019.12.26,Tokushima,90,80,39.382996
2019.12.27,Tokushima,94,80,41.13335
2019.12.28,Tokushima,0,80,0
2019.12.29,Tokushima,0,18,0
2019.12.30,Tokushima,0,18,0
2019.12.31,Tokushima,0,18,0
2020.01.01,Tokushima,0,18,0
2020.01.02,Tokushima,0,18,0
2020.01.03,Tokushima,0,18,0
2020.01.04,Tokushima,0,18,0
2015.12.27,Tokyo,20,37,7.7070541
2015.12.28,Tokyo,92,37,35.45245
2015.12.29,Tokyo,29,37,11.175228
2015.12.30,Tokyo,31,37,11.945934
2015.12.31,Tokyo,31,37,11.945934
2016.01.01,Tokyo,12,37,4.6242323
2016.01.02,Tokyo,26,37,10.01917
2016.01.03,Tokyo,12,45,4.5790539
2016.01.04,Tokyo,40,45,15.263513
2016.01.05,Tokyo,47,45,17.934628
2016.01.06,Tokyo,67,45,25.566385
2016.01.07,Tokyo,64,45,24.421621
2016.01.08,Tokyo,30,45,11.447636
2016.01.09,Tokyo,36,45,13.737162
2016.01.10,Tokyo,24,29,9.3420324
2016.01.11,Tokyo,12,29,4.6710162
2016.01.12,Tokyo,39,29,15.180802
2016.01.13,Tokyo,41,29,15.959305
2016.01.14,Tokyo,40,29,15.570054
2016.01.15,Tokyo,31,29,12.066792
2016.01.16,Tokyo,0,29,0
2016.01.17,Tokyo,34,39,12.23625
2016.01.18,Tokyo,59,39,21.233492
2016.01.19,Tokyo,40,39,14.395588
2016.01.20,Tokyo,50,39,17.994486
2016.01.21,Tokyo,39,39,14.035698
2016.01.22,Tokyo,39,39,14.035698
2016.01.23,Tokyo,11,39,3.9587865
2016.01.24,Tokyo,45,44,16.846781
2016.01.25,Tokyo,38,44,14.226171
2016.01.26,Tokyo,58,44,21.713629
2016.01.27,Tokyo,59,44,22.088001
2016.01.28,Tokyo,20,44,7.4874582
2016.01.29,Tokyo,30,44,11.231188
2016.01.30,Tokyo,45,44,16.846781
2016.01.31,Tokyo,45,38,16.015299
2016.02.01,Tokyo,10,38,3.5589552
2016.02.02,Tokyo,57,38,20.286045
2016.02.03,Tokyo,10,38,3.5589552
2016.02.04,Tokyo,77,38,27.403957
2016.02.05,Tokyo,58,38,20.641941
2016.02.06,Tokyo,11,38,3.9148507
2016.02.07,Tokyo,45,40,15.742161
2016.02.08,Tokyo,48,40,16.791637
2016.02.09,Tokyo,47,40,16.441813
2016.02.10,Tokyo,29,40,10.144948
2016.02.11,Tokyo,54,40,18.890594
2016.02.12,Tokyo,9,40,3.1484323
2016.02.13,Tokyo,55,40,19.240419
2016.02.14,Tokyo,75,55,27.832661
2016.02.15,Tokyo,56,55,20.781719
2016.02.16,Tokyo,66,55,24.492741
2016.02.17,Tokyo,38,55,14.101882
2016.02.18,Tokyo,66,55,24.492741
2016.02.19,Tokyo,28,55,10.39086
2016.02.20,Tokyo,43,55,15.957392
2016.02.21,Tokyo,33,43,12.720323
2016.02.22,Tokyo,38,43,14.647644
2016.02.23,Tokyo,47,43,18.116821
2016.02.24,Tokyo,38,43,14.647644
2016.02.25,Tokyo,29,43,11.178465
2016.02.26,Tokyo,39,43,15.033109
2016.02.27,Tokyo,56,43,21.586002
2016.02.28,Tokyo,44,49,17.071167
2016.02.29,Tokyo,28,49,10.863471
2016.03.01,Tokyo,86,49,33.366375
2016.03.02,Tokyo,67,49,25.994732
2016.03.03,Tokyo,29,49,11.251451
2016.03.04,Tokyo,19,49,7.3716412
2016.03.05,Tokyo,44,49,17.071167
2016.03.06,Tokyo,100,55,35.48843
2016.03.07,Tokyo,18,55,6.3879175
2016.03.08,Tokyo,65,55,23.06748
2016.03.09,Tokyo,45,55,15.969794
2016.03.10,Tokyo,56,55,19.873522
2016.03.11,Tokyo,38,55,13.485603
2016.03.12,Tokyo,67,55,23.777248
2016.03.13,Tokyo,55,38,19.721428
2016.03.14,Tokyo,55,38,19.721428
2016.03.15,Tokyo,9,38,3.2271428
2016.03.16,Tokyo,66,38,23.665714
2016.03.17,Tokyo,38,38,13.625714
2016.03.18,Tokyo,10,38,3.5857143
2016.03.19,Tokyo,33,38,11.832857
2016.03.20,Tokyo,23,41,8.5141363
2016.03.21,Tokyo,43,41,15.917732
2016.03.22,Tokyo,46,41,17.028273
2016.03.23,Tokyo,66,41,24.43187
2016.03.24,Tokyo,38,41,14.066833
2016.03.25,Tokyo,39,41,14.437014
2016.03.26,Tokyo,23,41,8.5141363
2016.03.27,Tokyo,11,48,4.103034
2016.03.28,Tokyo,55,48,20.515171
2016.03.29,Tokyo,75,48,27.975233
2016.03.30,Tokyo,28,48,10.444086
2016.03.31,Tokyo,48,48,17.904148
2016.04.01,Tokyo,50,48,18.650154
2016.04.02,Tokyo,56,48,20.888172
2016.04.03,Tokyo,22,43,8.8931084
2016.04.04,Tokyo,57,43,23.041235
2016.04.05,Tokyo,47,43,18.998913
2016.04.06,Tokyo,29,43,11.722733
2016.04.07,Tokyo,29,43,11.722733
2016.04.08,Tokyo,49,43,19.807379
2016.04.09,Tokyo,34,43,13.743895
2016.04.10,Tokyo,33,45,11.870542
2016.04.11,Tokyo,96,45,34.532482
2016.04.12,Tokyo,48,45,17.266241
2016.04.13,Tokyo,38,45,13.669107
2016.04.14,Tokyo,37,45,13.309394
2016.04.15,Tokyo,29,45,10.431687
2016.04.16,Tokyo,33,45,11.870542
2016.04.17,Tokyo,32,47,11.579876
2016.04.18,Tokyo,37,47,13.389233
2016.04.19,Tokyo,57,47,20.626656
2016.04.20,Tokyo,57,47,20.626656
2016.04.21,Tokyo,19,47,6.8755517
2016.04.22,Tokyo,48,47,17.369814
2016.04.23,Tokyo,76,47,27.502207
2016.04.24,Tokyo,11,54,4.6159134
2016.04.25,Tokyo,47,54,19.72254
2016.04.26,Tokyo,28,54,11.749599
2016.04.27,Tokyo,75,54,31.472136
2016.04.28,Tokyo,95,54,39.864708
2016.04.29,Tokyo,33,54,13.847741
2016.04.30,Tokyo,34,54,14.267369
2016.05.01,Tokyo,55,40,21.826086
2016.05.02,Tokyo,48,40,19.048222
2016.05.03,Tokyo,0,40,0
2016.05.04,Tokyo,44,40,17.460869
2016.05.05,Tokyo,22,40,8.7304344
2016.05.06,Tokyo,19,40,7.5399208
2016.05.07,Tokyo,65,40,25.794466
2016.05.08,Tokyo,32,45,11.697088
2016.05.09,Tokyo,27,45,9.8694181
2016.05.10,Tokyo,63,45,23.028643
2016.05.11,Tokyo,73,45,26.683983
2016.05.12,Tokyo,0,45,0
2016.05.13,Tokyo,38,45,13.890292
2016.05.14,Tokyo,76,45,27.780584
2016.05.15,Tokyo,22,48,8.4953842
2016.05.16,Tokyo,46,48,17.763077
2016.05.17,Tokyo,45,48,17.376923
2016.05.18,Tokyo,68,48,26.258461
2016.05.19,Tokyo,38,48,14.673844
2016.05.20,Tokyo,48,48,18.535385
2016.05.21,Tokyo,45,48,17.376923
2016.05.22,Tokyo,22,40,8.3350945
2016.05.23,Tokyo,37,40,14.018114
2016.05.24,Tokyo,46,40,17.427925
2016.05.25,Tokyo,9,40,3.4098113
2016.05.26,Tokyo,47,40,17.806793
2016.05.27,Tokyo,48,40,18.185659
2016.05.28,Tokyo,56,40,21.216604
2016.05.29,Tokyo,22,51,8.5082178
2016.05.30,Tokyo,47,51,18.176647
2016.05.31,Tokyo,38,51,14.696012
2016.06.01,Tokyo,66,51,25.524652
2016.06.02,Tokyo,66,51,25.524652
2016.06.03,Tokyo,58,51,22.430756
2016.06.04,Tokyo,34,51,13.149064
2016.06.05,Tokyo,22,41,8.8094168
2016.06.06,Tokyo,47,41,18.820116
2016.06.07,Tokyo,37,41,14.815836
2016.06.08,Tokyo,19,41,7.6081324
2016.06.09,Tokyo,28,41,11.211985
2016.06.10,Tokyo,58,41,23.224827
2016.06.11,Tokyo,46,41,18.419689
2016.06.12,Tokyo,33,67,14.79896
2016.06.13,Tokyo,54,67,24.216478
2016.06.14,Tokyo,54,67,24.216478
2016.06.15,Tokyo,67,67,30.046371
2016.06.16,Tokyo,65,67,29.149466
2016.06.17,Tokyo,68,67,30.494827
2016.06.18,Tokyo,34,67,15.247414
2016.06.19,Tokyo,67,58,27.631332
2016.06.20,Tokyo,64,58,26.39411
2016.06.21,Tokyo,37,58,15.259095
2016.06.22,Tokyo,56,58,23.094847
2016.06.23,Tokyo,19,58,7.8357511
2016.06.24,Tokyo,65,58,26.806517
2016.06.25,Tokyo,45,58,18.558359
2016.06.26,Tokyo,23,46,8.6500978
2016.06.27,Tokyo,66,46,24.82202
2016.06.28,Tokyo,28,46,10.530554
2016.06.29,Tokyo,47,46,17.676287
2016.06.30,Tokyo,29,46,10.906645
2016.07.01,Tokyo,59,46,22.189381
2016.07.02,Tokyo,55,46,20.685017
2016.07.03,Tokyo,43,37,17.362652
2016.07.04,Tokyo,27,37,10.902131
2016.07.05,Tokyo,18,37,7.2680869
2016.07.06,Tokyo,9,37,3.6340435
2016.07.07,Tokyo,56,37,22.611826
2016.07.08,Tokyo,66,37,26.649652
2016.07.09,Tokyo,11,37,4.4416084
2016.07.10,Tokyo,54,40,21.344883
2016.07.11,Tokyo,46,40,18.182678
2016.07.12,Tokyo,56,40,22.135435
2016.07.13,Tokyo,19,40,7.5102367
2016.07.14,Tokyo,9,40,3.5574806
2016.07.15,Tokyo,37,40,14.625197
2016.07.16,Tokyo,33,40,13.044096
2016.07.17,Tokyo,44,40,16.361481
2016.07.18,Tokyo,85,40,31.607407
2016.07.19,Tokyo,46,40,17.105185
2016.07.20,Tokyo,28,40,10.411852
2016.07.21,Tokyo,55,40,20.451853
2016.07.22,Tokyo,0,40,0
2016.07.23,Tokyo,12,40,4.4622221
2016.07.24,Tokyo,35,39,14.216393
2016.07.25,Tokyo,57,39,23.152411
2016.07.26,Tokyo,38,39,15.434939
2016.07.27,Tokyo,29,39,11.779295
2016.07.28,Tokyo,48,39,19.496767
2016.07.29,Tokyo,10,39,4.0618262
2016.07.30,Tokyo,24,39,9.7483835
2016.07.31,Tokyo,12,44,4.8192
2016.08.01,Tokyo,38,44,15.2608
2016.08.02,Tokyo,39,44,15.6624
2016.08.03,Tokyo,79,44,31.726402
2016.08.04,Tokyo,58,44,23.292799
2016.08.05,Tokyo,10,44,4.0159998
2016.08.06,Tokyo,39,44,15.6624
2016.08.07,Tokyo,39,43,14.979609
2016.08.08,Tokyo,41,43,15.747793
2016.08.09,Tokyo,31,43,11.906868
2016.08.10,Tokyo,55,43,21.12509
2016.08.11,Tokyo,39,43,14.979609
2016.08.12,Tokyo,36,43,13.827332
2016.08.13,Tokyo,40,43,15.363702
2016.08.14,Tokyo,13,37,5.2720962
2016.08.15,Tokyo,60,37,24.33275
2016.08.16,Tokyo,23,37,9.3275547
2016.08.17,Tokyo,33,37,13.383013
2016.08.18,Tokyo,22,37,8.9220085
2016.08.19,Tokyo,24,37,9.7330999
2016.08.20,Tokyo,54,37,21.899475
2016.08.21,Tokyo,41,50,15.979814
2016.08.22,Tokyo,31,50,12.082298
2016.08.23,Tokyo,53,50,20.656832
2016.08.24,Tokyo,41,50,15.979814
2016.08.25,Tokyo,41,50,15.979814
2016.08.26,Tokyo,42,50,16.369564
2016.08.27,Tokyo,73,50,28.451862
2016.08.28,Tokyo,24,27,9.1891518
2016.08.29,Tokyo,59,27,22.59
2016.08.30,Tokyo,0,27,0
2016.08.31,Tokyo,31,27,11.869323
2016.09.01,Tokyo,20,27,7.6576271
2016.09.02,Tokyo,31,27,11.869323
2016.09.03,Tokyo,12,27,4.5945759
2016.09.04,Tokyo,12,40,4.6697679
2016.09.05,Tokyo,40,40,15.565892
2016.09.06,Tokyo,40,40,15.565892
2016.09.07,Tokyo,39,40,15.176745
2016.09.08,Tokyo,59,40,22.959692
2016.09.09,Tokyo,31,40,12.063567
2016.09.10,Tokyo,37,40,14.398451
2016.09.11,Tokyo,24,45,9.315464
2016.09.12,Tokyo,79,45,30.663403
2016.09.13,Tokyo,19,45,7.3747425
2016.09.14,Tokyo,20,45,7.7628865
2016.09.15,Tokyo,20,45,7.7628865
2016.09.16,Tokyo,92,45,35.709278
2016.09.17,Tokyo,37,45,14.361341
2016.09.18,Tokyo,60,59,23.568699
2016.09.19,Tokyo,22,59,8.6418571
2016.09.20,Tokyo,77,59,30.246498
2016.09.21,Tokyo,61,59,23.961514
2016.09.22,Tokyo,34,59,13.355597
2016.09.23,Tokyo,41,59,16.105278
2016.09.24,Tokyo,82,59,32.210556
2016.09.25,Tokyo,36,62,13.43482
2016.09.26,Tokyo,59,62,22.018175
2016.09.27,Tokyo,88,62,32.840672
2016.09.28,Tokyo,68,62,25.376881
2016.09.29,Tokyo,59,62,22.018175
2016.09.30,Tokyo,61,62,22.764555
2016.10.01,Tokyo,46,62,17.166714
2016.10.02,Tokyo,72,65,25.371058
2016.10.03,Tokyo,70,65,24.666307
2016.10.04,Tokyo,59,65,20.790173
2016.10.05,Tokyo,40,65,14.095032
2016.10.06,Tokyo,50,65,17.61879
2016.10.07,Tokyo,91,65,32.066196
2016.10.08,Tokyo,81,65,28.542439
2016.10.09,Tokyo,0,35,0
2016.10.10,Tokyo,46,35,17.960445
2016.10.11,Tokyo,20,35,7.8088894
2016.10.12,Tokyo,61,35,23.81711
2016.10.13,Tokyo,40,35,15.617779
2016.10.14,Tokyo,21,35,8.1993332
2016.10.15,Tokyo,37,35,14.446444
2016.10.16,Tokyo,48,49,18.682026
