date,prefecture,raw_daily,raw_weekly,medications2_harmonized_daily
2017.10.27,Aichi,42,4,5.042593
2017.10.28,Aichi,20,4,2.4012346
2017.10.29,Aichi,19,3,2.324214
2017.10.30,Aichi,0,3,0
2017.10.31,Aichi,44,3,5.38239
2017.11.01,Aichi,43,3,5.2600627
2017.11.02,Aichi,0,3,0
2017.11.03,Aichi,0,3,0
2017.11.04,Aichi,0,3,0
2017.11.05,Aichi,0,7,0
2017.11.06,Aichi,22,7,3.0118654
2017.11.07,Aichi,44,7,6.0237308
2017.11.08,Aichi,22,7,3.0118654
2017.11.09,Aichi,90,7,12.321268
2017.11.10,Aichi,0,7,0
2017.11.11,Aichi,43,7,5.8868279
2017.11.12,Aichi,21,3,2.4312501
2017.11.13,Aichi,0,3,0
2017.11.14,Aichi,66,3,7.6410718
2017.11.15,Aichi,0,3,0
2017.11.16,Aichi,25,3,2.8943453
2017.11.17,Aichi,0,3,0
2017.11.18,Aichi,0,3,0
2017.11.19,Aichi,0,7,0
2017.11.20,Aichi,74,7,10.085186
2017.11.21,Aichi,0,7,0
2017.11.22,Aichi,50,7,6.8143148
2017.11.23,Aichi,48,7,6.5417423
2017.11.24,Aichi,50,7,6.8143148
2017.11.25,Aichi,0,7,0
2017.11.26,Aichi,48,9,6.0623379
2017.11.27,Aichi,49,9,6.1886363
2017.11.28,Aichi,23,9,2.9048703
2017.11.29,Aichi,23,9,2.9048703
2017.11.30,Aichi,94,9,11.872078
2017.12.01,Aichi,24,9,3.0311689
2017.12.02,Aichi,47,9,5.936039
2017.12.03,Aichi,23,6,2.7360859
2017.12.04,Aichi,24,6,2.855046
2017.12.05,Aichi,24,6,2.855046
2017.12.06,Aichi,49,6,5.829052
2017.12.07,Aichi,25,6,2.9740064
2017.12.08,Aichi,0,6,0
2017.12.09,Aichi,73,6,8.6840982
2017.12.10,Aichi,48,6,5.7364058
2017.12.11,Aichi,72,6,8.6046085
2017.12.12,Aichi,24,6,2.8682029
2017.12.13,Aichi,48,6,5.7364058
2017.12.14,Aichi,0,6,0
2017.12.15,Aichi,25,6,2.9877112
2017.12.16,Aichi,0,6,0
2017.12.17,Aichi,0,5,0
2017.12.18,Aichi,48,5,6.066277
2017.12.19,Aichi,0,5,0
2017.12.20,Aichi,25,5,3.1595194
2017.12.21,Aichi,50,5,6.3190389
2017.12.22,Aichi,48,5,6.066277
2017.12.23,Aichi,0,5,0
2017.12.24,Aichi,0,7,0
2017.12.25,Aichi,72,7,8.0981417
2017.12.26,Aichi,24,7,2.6993806
2017.12.27,Aichi,73,7,8.2106161
2017.12.28,Aichi,75,7,8.435565
2017.12.29,Aichi,25,7,2.8118548
2017.12.30,Aichi,0,7,0
2017.12.31,Aichi,4,8,2.8226759
2018.01.01,Aichi,5,8,3.5283449
2018.01.02,Aichi,4,8,2.8226759
2018.01.03,Aichi,4,8,2.8226759
2018.01.04,Aichi,12,8,8.4680281
2018.01.05,Aichi,20,8,14.113379
2018.01.06,Aichi,0,8,0
2018.01.07,Aichi,4,9,2.4698415
2018.01.08,Aichi,8,9,4.939683
2018.01.09,Aichi,4,9,2.4698415
2018.01.10,Aichi,26,9,16.053968
2018.01.11,Aichi,4,9,2.4698415
2018.01.12,Aichi,0,9,0
2018.01.13,Aichi,17,9,10.496826
2018.01.14,Aichi,12,10,8.6444454
2018.01.15,Aichi,4,10,2.8814819
2018.01.16,Aichi,8,10,5.7629638
2018.01.17,Aichi,12,10,8.6444454
2018.01.18,Aichi,4,10,2.8814819
2018.01.19,Aichi,8,10,5.7629638
2018.01.20,Aichi,12,10,8.6444454
2018.01.21,Aichi,0,5,0
2018.01.22,Aichi,0,5,0
2018.01.23,Aichi,8,5,5.4027781
2018.01.24,Aichi,8,5,5.4027781
2018.01.25,Aichi,8,5,5.4027781
2018.01.26,Aichi,4,5,2.7013891
2018.01.27,Aichi,4,5,2.7013891
2018.01.28,Aichi,4,10,3.2016461
2018.01.29,Aichi,4,10,3.2016461
2018.01.30,Aichi,26,10,20.810699
2018.01.31,Aichi,4,10,3.2016461
2018.02.01,Aichi,8,10,6.4032922
2018.02.02,Aichi,4,10,3.2016461
2018.02.03,Aichi,4,10,3.2016461
2018.02.04,Aichi,4,12,2.5933332
2018.02.05,Aichi,8,12,5.1866665
2018.02.06,Aichi,26,12,16.856667
2018.02.07,Aichi,4,12,2.5933332
2018.02.08,Aichi,9,12,5.835
2018.02.09,Aichi,13,12,8.4283333
2018.02.10,Aichi,16,12,10.373333
2018.02.11,Aichi,12,21,9.1529417
2018.02.12,Aichi,12,21,9.1529417
2018.02.13,Aichi,22,21,16.780392
2018.02.14,Aichi,22,21,16.780392
2018.02.15,Aichi,17,21,12.966667
2018.02.16,Aichi,13,21,9.9156866
2018.02.17,Aichi,21,21,16.017647
2018.02.18,Aichi,16,17,11.196614
2018.02.19,Aichi,21,17,14.695556
2018.02.20,Aichi,21,17,14.695556
2018.02.21,Aichi,17,17,11.896402
2018.02.22,Aichi,13,17,9.097249
2018.02.23,Aichi,13,17,9.097249
2018.02.24,Aichi,4,17,2.7991536
2018.02.25,Aichi,8,25,6.0450664
2018.02.26,Aichi,4,25,3.0225332
2018.02.27,Aichi,21,25,15.868299
2018.02.28,Aichi,30,25,22.668999
2018.03.01,Aichi,46,25,34.759132
2018.03.02,Aichi,26,25,19.646465
2018.03.03,Aichi,8,25,6.0450664
2018.03.04,Aichi,64,55,43.593758
2018.03.05,Aichi,20,55,13.62305
2018.03.06,Aichi,17,55,11.579592
2018.03.07,Aichi,67,55,45.637218
2018.03.08,Aichi,57,55,38.825691
2018.03.09,Aichi,54,55,36.782234
2018.03.10,Aichi,70,55,47.680676
2018.03.11,Aichi,53,69,35.923561
2018.03.12,Aichi,45,69,30.501139
2018.03.13,Aichi,54,69,36.601368
2018.03.14,Aichi,100,69,67.780304
2018.03.15,Aichi,96,69,65.069092
2018.03.16,Aichi,67,69,45.412807
2018.03.17,Aichi,25,69,16.945076
2018.03.18,Aichi,16,38,11.525926
2018.03.19,Aichi,36,38,25.933334
2018.03.20,Aichi,20,38,14.407407
2018.03.21,Aichi,31,38,22.33148
2018.03.22,Aichi,37,38,26.653704
2018.03.23,Aichi,55,38,39.620369
2018.03.24,Aichi,33,38,23.772223
2018.03.25,Aichi,33,46,23.686403
2018.03.26,Aichi,20,46,14.355394
2018.03.27,Aichi,33,46,23.686403
2018.03.28,Aichi,46,46,33.01741
2018.03.29,Aichi,49,46,35.170719
2018.03.30,Aichi,38,46,27.275249
2018.03.31,Aichi,58,46,41.630646
2018.04.01,Aichi,37,41,26.982763
2018.04.02,Aichi,37,41,26.982763
2018.04.03,Aichi,41,41,29.89982
2018.04.04,Aichi,46,41,33.546139
2018.04.05,Aichi,25,41,18.231596
2018.04.06,Aichi,29,41,21.148653
2018.04.07,Aichi,28,41,20.419388
2018.04.08,Aichi,16,19,10.596416
2018.04.09,Aichi,26,19,17.219177
2018.04.10,Aichi,26,19,17.219177
2018.04.11,Aichi,17,19,11.258693
2018.04.12,Aichi,22,19,14.570073
2018.04.13,Aichi,9,19,5.960484
2018.04.14,Aichi,8,19,5.2982082
2018.04.15,Aichi,4,17,4.3867335
2018.04.16,Aichi,17,17,18.643616
2018.04.17,Aichi,13,17,14.256884
2018.04.18,Aichi,9,17,9.8701496
2018.04.19,Aichi,8,17,8.7734671
2018.04.20,Aichi,4,17,4.3867335
2018.04.21,Aichi,12,17,13.160201
2018.04.22,Aichi,12,11,8.2686005
2018.04.23,Aichi,8,11,5.5124002
2018.04.24,Aichi,16,11,11.0248
2018.04.25,Aichi,8,11,5.5124002
2018.04.26,Aichi,4,11,2.7562001
2018.04.27,Aichi,13,11,8.9576502
2018.04.28,Aichi,8,11,5.5124002
2018.04.29,Aichi,4,9,2.7298245
2018.04.30,Aichi,8,9,5.4596491
2018.05.01,Aichi,21,9,14.331579
2018.05.02,Aichi,12,9,8.1894732
2018.05.03,Aichi,0,9,0
2018.05.04,Aichi,4,9,2.7298245
2018.05.05,Aichi,8,9,5.4596491
2018.05.06,Aichi,0,8,0
2018.05.07,Aichi,4,8,2.8226759
2018.05.08,Aichi,4,8,2.8226759
2018.05.09,Aichi,13,8,9.1736965
2018.05.10,Aichi,4,8,2.8226759
2018.05.11,Aichi,8,8,5.6453519
2018.05.12,Aichi,16,8,11.290704
2018.05.13,Aichi,0,6,0
2018.05.14,Aichi,4,6,3.1434345
2018.05.15,Aichi,13,6,10.216162
2018.05.16,Aichi,0,6,0
2018.05.17,Aichi,4,6,3.1434345
2018.05.18,Aichi,8,6,6.286869
2018.05.19,Aichi,4,6,3.1434345
2018.05.20,Aichi,4,8,3.0067632
2018.05.21,Aichi,0,8,0
2018.05.22,Aichi,17,8,12.778745
2018.05.23,Aichi,8,8,6.0135264
2018.05.24,Aichi,0,8,0
2018.05.25,Aichi,13,8,9.7719803
2018.05.26,Aichi,4,8,3.0067632
2018.05.27,Aichi,0,2,0
2018.05.28,Aichi,0,2,0
2018.05.29,Aichi,0,2,0
2018.05.30,Aichi,4,2,4.3222222
2018.05.31,Aichi,0,2,0
2018.06.01,Aichi,0,2,0
2018.06.02,Aichi,4,2,4.3222222
2018.06.03,Aichi,8,4,4.939683
2018.06.04,Aichi,4,4,2.4698415
2018.06.05,Aichi,0,4,0
2018.06.06,Aichi,0,4,0
2018.06.07,Aichi,0,4,0
2018.06.08,Aichi,8,4,4.939683
2018.06.09,Aichi,8,4,4.939683
2018.06.10,Aichi,4,5,3.0873017
2018.06.11,Aichi,8,5,6.1746035
2018.06.12,Aichi,0,5,0
2018.06.13,Aichi,0,5,0
2018.06.14,Aichi,4,5,3.0873017
2018.06.15,Aichi,4,5,3.0873017
2018.06.16,Aichi,8,5,6.1746035
2018.06.17,Aichi,4,5,3.0873017
2018.06.18,Aichi,4,5,3.0873017
2018.06.19,Aichi,0,5,0
2018.06.20,Aichi,4,5,3.0873017
2018.06.21,Aichi,0,5,0
2018.06.22,Aichi,4,5,3.0873017
2018.06.23,Aichi,12,5,9.2619047
2018.06.24,Aichi,4,5,3.0873017
2018.06.25,Aichi,4,5,3.0873017
2018.06.26,Aichi,4,5,3.0873017
2018.06.27,Aichi,8,5,6.1746035
2018.06.28,Aichi,4,5,3.0873017
2018.06.29,Aichi,4,5,3.0873017
2018.06.30,Aichi,0,5,0
2018.07.01,Aichi,41,5,8.6024809
2018.07.02,Aichi,0,5,0
2018.07.03,Aichi,22,5,4.6159658
2018.07.04,Aichi,21,5,4.4061489
2018.07.05,Aichi,0,5,0
2018.07.06,Aichi,0,5,0
2018.07.07,Aichi,19,5,3.9865155
2018.07.08,Aichi,39,7,9.3648157
2018.07.09,Aichi,21,7,5.042593
2018.07.10,Aichi,0,7,0
2018.07.11,Aichi,0,7,0
2018.07.12,Aichi,44,7,10.565433
2018.07.13,Aichi,22,7,5.2827163
2018.07.14,Aichi,0,7,0
2018.07.15,Aichi,0,3,0
2018.07.16,Aichi,0,3,0
2018.07.17,Aichi,0,3,0
2018.07.18,Aichi,43,3,6.4833336
2018.07.19,Aichi,22,3,3.3170545
2018.07.20,Aichi,21,3,3.1662791
2018.07.21,Aichi,0,3,0
2018.07.22,Aichi,0,8,0
2018.07.23,Aichi,82,8,17.832567
2018.07.24,Aichi,20,8,4.3494062
2018.07.25,Aichi,0,8,0
2018.07.26,Aichi,0,8,0
2018.07.27,Aichi,20,8,4.3494062
2018.07.28,Aichi,37,8,8.046402
2018.07.29,Aichi,20,6,6.2489967
2018.07.30,Aichi,0,6,0
2018.07.31,Aichi,0,6,0
2018.08.01,Aichi,21,6,6.5614467
2018.08.02,Aichi,20,6,6.2489967
2018.08.03,Aichi,0,6,0
2018.08.04,Aichi,22,6,6.8738961
2018.08.05,Aichi,0,2,0
2018.08.06,Aichi,0,2,0
2018.08.07,Aichi,0,2,0
2018.08.08,Aichi,0,2,0
2018.08.09,Aichi,20,2,8.6444445
2018.08.10,Aichi,0,2,0
2018.08.11,Aichi,0,2,0
2018.08.12,Aichi,21,4,8.8552847
2018.08.13,Aichi,0,4,0
2018.08.14,Aichi,0,4,0
2018.08.15,Aichi,20,4,8.4336052
2018.08.16,Aichi,0,4,0
2018.08.17,Aichi,0,4,0
2018.08.18,Aichi,0,4,0
2018.08.19,Aichi,0,6,0
2018.08.20,Aichi,20,6,12.966667
2018.08.21,Aichi,0,6,0
2018.08.22,Aichi,0,6,0
2018.08.23,Aichi,0,6,0
2018.08.24,Aichi,20,6,12.966667
2018.08.25,Aichi,0,6,0
2018.08.26,Aichi,0,4,0
2018.08.27,Aichi,21,4,5.8559146
2018.08.28,Aichi,21,4,5.8559146
2018.08.29,Aichi,0,4,0
2018.08.30,Aichi,0,4,0
2018.08.31,Aichi,20,4,5.5770612
2018.09.01,Aichi,0,4,0
2018.09.02,Aichi,19,12,7.3542295
2018.09.03,Aichi,18,12,6.967165
2018.09.04,Aichi,16,12,6.1930351
2018.09.05,Aichi,0,12,0
2018.09.06,Aichi,81,12,31.35224
2018.09.07,Aichi,0,12,0
2018.09.08,Aichi,0,12,0
2018.09.09,Aichi,0,5,0
2018.09.10,Aichi,20,5,5.3360772
2018.09.11,Aichi,0,5,0
2018.09.12,Aichi,20,5,5.3360772
2018.09.13,Aichi,41,5,10.938958
2018.09.14,Aichi,0,5,0
2018.09.15,Aichi,0,5,0
2018.09.16,Aichi,0,4,0
2018.09.17,Aichi,0,4,0
2018.09.18,Aichi,21,4,4.3222222
2018.09.19,Aichi,0,4,0
2018.09.20,Aichi,0,4,0
2018.09.21,Aichi,21,4,4.3222222
2018.09.22,Aichi,42,4,8.6444445
2018.09.23,Aichi,0,5,0
2018.09.24,Aichi,0,5,0
2018.09.25,Aichi,0,5,0
2018.09.26,Aichi,43,5,10.681354
2018.09.27,Aichi,22,5,5.4648786
2018.09.28,Aichi,22,5,5.4648786
2018.09.29,Aichi,0,5,0
2018.09.30,Aichi,63,7,9.3896551
2018.10.01,Aichi,39,7,5.8126435
2018.10.02,Aichi,40,7,5.9616861
2018.10.03,Aichi,41,7,6.1107278
2018.10.04,Aichi,0,7,0
2018.10.05,Aichi,20,7,2.9808431
2018.10.06,Aichi,0,7,0
2018.10.07,Aichi,0,4,0
2018.10.08,Aichi,19,4,2.7838042
2018.10.09,Aichi,0,4,0
2018.10.10,Aichi,0,4,0
2018.10.11,Aichi,19,4,2.7838042
2018.10.12,Aichi,41,4,6.0071564
2018.10.13,Aichi,39,4,5.7141247
2018.10.14,Aichi,19,5,3.4505138
2018.10.15,Aichi,0,5,0
2018.10.16,Aichi,40,5,7.2642398
2018.10.17,Aichi,40,5,7.2642398
2018.10.18,Aichi,20,5,3.6321199
2018.10.19,Aichi,0,5,0
2018.10.20,Aichi,0,5,0
2018.10.21,Aichi,20,5,2.7013891
2018.10.22,Aichi,20,5,2.7013891
2018.10.23,Aichi,0,5,0
2018.10.24,Aichi,40,5,5.4027781
2018.10.25,Aichi,60,5,8.104167
2018.10.26,Aichi,20,5,2.7013891
2018.10.27,Aichi,0,5,0
2018.10.28,Aichi,20,6,3.2416668
2018.10.29,Aichi,59,6,9.5629168
2018.10.30,Aichi,20,6,3.2416668
2018.10.31,Aichi,21,6,3.4037499
2018.11.01,Aichi,0,6,0
2018.11.02,Aichi,0,6,0
2018.11.03,Aichi,40,6,6.4833336
2018.11.04,Aichi,19,5,2.3330178
2018.11.05,Aichi,19,5,2.3330178
2018.11.06,Aichi,59,5,7.2446346
2018.11.07,Aichi,20,5,2.4558082
2018.11.08,Aichi,20,5,2.4558082
2018.11.09,Aichi,19,5,2.3330178
2018.11.10,Aichi,20,5,2.4558082
2018.11.11,Aichi,19,8,2.5365939
2018.11.12,Aichi,59,8,7.8767915
2018.11.13,Aichi,0,8,0
2018.11.14,Aichi,61,8,8.1438017
2018.11.15,Aichi,40,8,5.340198
2018.11.16,Aichi,41,8,5.4737029
2018.11.17,Aichi,39,8,5.2066927
2018.11.18,Aichi,19,7,2.6129799
2018.11.19,Aichi,20,7,2.7505052
2018.11.20,Aichi,41,7,5.6385355
2018.11.21,Aichi,20,7,2.7505052
2018.11.22,Aichi,41,7,5.6385355
2018.11.23,Aichi,59,7,8.1139908
2018.11.24,Aichi,20,7,2.7505052
2018.11.25,Aichi,0,7,0
2018.11.26,Aichi,40,7,5.476119
2018.11.27,Aichi,60,7,8.2141781
2018.11.28,Aichi,0,7,0
2018.11.29,Aichi,0,7,0
2018.11.30,Aichi,21,7,2.8749626
2018.12.01,Aichi,100,7,13.690297
2018.12.02,Aichi,0,3,0
2018.12.03,Aichi,20,3,4.2513666
2018.12.04,Aichi,0,3,0
2018.12.05,Aichi,41,3,8.7153015
2018.12.06,Aichi,0,3,0
2018.12.07,Aichi,0,3,0
2018.12.08,Aichi,0,3,0
2018.12.09,Aichi,40,4,4.7693491
2018.12.10,Aichi,0,4,0
2018.12.11,Aichi,21,4,2.5039084
2018.12.12,Aichi,0,4,0
2018.12.13,Aichi,22,4,2.623142
2018.12.14,Aichi,20,4,2.3846745
2018.12.15,Aichi,42,4,5.0078168
2018.12.16,Aichi,0,4,0
2018.12.17,Aichi,19,4,2.760411
2018.12.18,Aichi,38,4,5.520822
2018.12.19,Aichi,0,4,0
2018.12.20,Aichi,21,4,3.0509806
2018.12.21,Aichi,21,4,3.0509806
2018.12.22,Aichi,20,4,2.9056959
2018.12.23,Aichi,20,6,2.7155325
2018.12.24,Aichi,21,6,2.8513091
2018.12.25,Aichi,21,6,2.8513091
2018.12.26,Aichi,43,6,5.8383951
2018.12.27,Aichi,43,6,5.8383951
2018.12.28,Aichi,43,6,5.8383951
2018.12.29,Aichi,0,6,0
2018.12.30,Aichi,3,1,2.1611111
2018.12.31,Aichi,0,1,0
2019.01.01,Aichi,0,1,0
2019.01.02,Aichi,0,1,0
2019.01.03,Aichi,0,1,0
2019.01.04,Aichi,0,1,0
2019.01.05,Aichi,3,1,2.1611111
2019.01.06,Aichi,5,8,5.0849676
2019.01.07,Aichi,3,8,3.0509806
2019.01.08,Aichi,3,8,3.0509806
2019.01.09,Aichi,6,8,6.1019611
2019.01.10,Aichi,3,8,3.0509806
2019.01.11,Aichi,3,8,3.0509806
2019.01.12,Aichi,11,8,11.186929
2019.01.13,Aichi,3,6,3.2416668
2019.01.14,Aichi,3,6,3.2416668
2019.01.15,Aichi,8,6,8.6444445
2019.01.16,Aichi,0,6,0
2019.01.17,Aichi,5,6,5.4027781
2019.01.18,Aichi,0,6,0
2019.01.19,Aichi,5,6,5.4027781
2019.01.20,Aichi,5,5,4.9116163
2019.01.21,Aichi,0,5,0
2019.01.22,Aichi,3,5,2.94697
2019.01.23,Aichi,8,5,7.8585863
2019.01.24,Aichi,3,5,2.94697
2019.01.25,Aichi,3,5,2.94697
2019.01.26,Aichi,0,5,0
2019.01.27,Aichi,5,6,5.1866674
2019.01.28,Aichi,11,6,11.410668
2019.01.29,Aichi,0,6,0
2019.01.30,Aichi,6,6,6.2240005
2019.01.31,Aichi,0,6,0
2019.02.01,Aichi,0,6,0
2019.02.02,Aichi,3,6,3.1120002
2019.02.03,Aichi,2,11,2.1130867
2019.02.04,Aichi,3,11,3.1696301
2019.02.05,Aichi,18,11,19.01778
2019.02.06,Aichi,11,11,11.621977
2019.02.07,Aichi,3,11,3.1696301
2019.02.08,Aichi,5,11,5.2827168
2019.02.09,Aichi,3,11,3.1696301
2019.02.10,Aichi,5,13,5.3008389
2019.02.11,Aichi,3,13,3.1805031
2019.02.12,Aichi,8,13,8.4813414
2019.02.13,Aichi,8,13,8.4813414
2019.02.14,Aichi,11,13,11.661844
2019.02.15,Aichi,8,13,8.4813414
2019.02.16,Aichi,10,13,10.601678
2019.02.17,Aichi,8,26,8.1729298
2019.02.18,Aichi,8,26,8.1729298
2019.02.19,Aichi,11,26,11.237778
2019.02.20,Aichi,27,26,27.583637
2019.02.21,Aichi,11,26,11.237778
2019.02.22,Aichi,16,26,16.34586
2019.02.23,Aichi,29,26,29.626871
2019.02.24,Aichi,15,90,15
2019.02.25,Aichi,56,90,56
2019.02.26,Aichi,100,90,100
2019.02.27,Aichi,55,90,55
2019.02.28,Aichi,48,90,48
2019.03.01,Aichi,44,90,44
2019.03.02,Aichi,71,90,71
2019.03.03,Aichi,43,100,43.730724
2019.03.04,Aichi,48,100,48.815689
2019.03.05,Aichi,76,100,77.291512
2019.03.06,Aichi,85,100,86.44445
2019.03.07,Aichi,55,100,55.934643
2019.03.08,Aichi,62,100,63.053596
2019.03.09,Aichi,56,100,56.951637
2019.03.10,Aichi,68,82,69.254921
2019.03.11,Aichi,61,82,62.12574
2019.03.12,Aichi,26,82,26.479822
2019.03.13,Aichi,74,82,75.365646
2019.03.14,Aichi,35,82,35.645916
2019.03.15,Aichi,49,82,49.904282
2019.03.16,Aichi,35,82,35.645916
2019.03.17,Aichi,65,52,69.900055
2019.03.18,Aichi,21,52,22.583094
2019.03.19,Aichi,25,52,26.884636
2019.03.20,Aichi,35,52,37.638493
2019.03.21,Aichi,26,52,27.960022
2019.03.22,Aichi,16,52,17.206167
2019.03.23,Aichi,21,52,22.583094
2019.03.24,Aichi,16,32,17.99169
2019.03.25,Aichi,24,32,26.987535
2019.03.26,Aichi,21,32,23.614094
2019.03.27,Aichi,8,32,8.9958448
2019.03.28,Aichi,19,32,21.365133
2019.03.29,Aichi,22,32,24.738573
2019.03.30,Aichi,13,32,14.618248
2019.03.31,Aichi,18,23,17.716831
2019.04.01,Aichi,5,23,4.9213424
2019.04.02,Aichi,11,23,10.826953
2019.04.03,Aichi,8,23,7.8741474
2019.04.04,Aichi,19,23,18.701101
2019.04.05,Aichi,19,23,18.701101
2019.04.06,Aichi,21,23,20.669638
2019.04.07,Aichi,18,24,18.305883
2019.04.08,Aichi,19,24,19.322878
2019.04.09,Aichi,19,24,19.322878
2019.04.10,Aichi,16,24,16.271896
2019.04.11,Aichi,6,24,6.1019611
2019.04.12,Aichi,19,24,19.322878
2019.04.13,Aichi,5,24,5.0849676
2019.04.14,Aichi,5,9,4.9871798
2019.04.15,Aichi,3,9,2.9923077
2019.04.16,Aichi,11,9,10.971795
2019.04.17,Aichi,3,9,2.9923077
2019.04.18,Aichi,3,9,2.9923077
2019.04.19,Aichi,11,9,10.971795
2019.04.20,Aichi,3,9,2.9923077
2019.04.21,Aichi,3,14,2.9759564
2019.04.22,Aichi,5,14,4.9599276
2019.04.23,Aichi,8,14,7.9358835
2019.04.24,Aichi,13,14,12.895811
2019.04.25,Aichi,3,14,2.9759564
2019.04.26,Aichi,11,14,10.911839
2019.04.27,Aichi,18,14,17.85574
2019.04.28,Aichi,13,11,13.436473
2019.04.29,Aichi,0,11,0
2019.04.30,Aichi,12,11,12.402899
2019.05.01,Aichi,5,11,5.1678743
2019.05.02,Aichi,3,11,3.1007247
2019.05.03,Aichi,5,11,5.1678743
2019.05.04,Aichi,8,11,8.2685995
2019.05.05,Aichi,3,10,3.0155044
2019.05.06,Aichi,2,10,2.0103362
2019.05.07,Aichi,8,10,8.0413446
2019.05.08,Aichi,11,10,11.056848
2019.05.09,Aichi,11,10,11.056848
2019.05.10,Aichi,8,10,8.0413446
2019.05.11,Aichi,0,10,0
2019.05.12,Aichi,5,8,4.6726732
2019.05.13,Aichi,3,8,2.8036039
2019.05.14,Aichi,5,8,4.6726732
2019.05.15,Aichi,11,8,10.279881
2019.05.16,Aichi,5,8,4.6726732
2019.05.17,Aichi,3,8,2.8036039
2019.05.18,Aichi,5,8,4.6726732
2019.05.19,Aichi,0,9,0
2019.05.20,Aichi,7,9,8.7838726
2019.05.21,Aichi,3,9,3.7645168
2019.05.22,Aichi,3,9,3.7645168
2019.05.23,Aichi,0,9,0
2019.05.24,Aichi,13,9,16.312906
2019.05.25,Aichi,5,9,6.2741942
2019.05.26,Aichi,2,9,2.0473688
2019.05.27,Aichi,3,9,3.0710528
2019.05.28,Aichi,10,9,10.236843
2019.05.29,Aichi,5,9,5.1184216
2019.05.30,Aichi,5,9,5.1184216
2019.05.31,Aichi,13,9,13.307897
2019.06.01,Aichi,0,9,0
2019.06.02,Aichi,0,7,0
2019.06.03,Aichi,8,7,7.8078856
2019.06.04,Aichi,0,7,0
2019.06.05,Aichi,8,7,7.8078856
2019.06.06,Aichi,8,7,7.8078856
2019.06.07,Aichi,2,7,1.9519714
2019.06.08,Aichi,5,7,4.8799286
2019.06.09,Aichi,0,2,0
2019.06.10,Aichi,0,2,0
2019.06.11,Aichi,5,2,5.4027777
2019.06.12,Aichi,3,2,3.2416666
2019.06.13,Aichi,0,2,0
2019.06.14,Aichi,0,2,0
2019.06.15,Aichi,0,2,0
2019.06.16,Aichi,5,10,5.2710028
2019.06.17,Aichi,3,10,3.1626017
2019.06.18,Aichi,10,10,10.542006
2019.06.19,Aichi,5,10,5.2710028
2019.06.20,Aichi,3,10,3.1626017
2019.06.21,Aichi,8,10,8.4336042
2019.06.22,Aichi,7,10,7.3794036
2019.06.23,Aichi,0,5,0
2019.06.24,Aichi,2,5,2.4012346
2019.06.25,Aichi,3,5,3.6018517
2019.06.26,Aichi,2,5,2.4012346
2019.06.27,Aichi,2,5,2.4012346
2019.06.28,Aichi,2,5,2.4012346
2019.06.29,Aichi,7,5,8.4043207
2019.06.30,Aichi,0,4,0
2019.07.01,Aichi,0,4,0
2019.07.02,Aichi,5,4,5.7629628
2019.07.03,Aichi,0,4,0
2019.07.04,Aichi,7,4,8.0681486
2019.07.05,Aichi,3,4,3.457778
2019.07.06,Aichi,0,4,0
2019.07.07,Aichi,19,5,3.4505138
2019.07.08,Aichi,20,5,3.6321199
2019.07.09,Aichi,20,5,3.6321199
2019.07.10,Aichi,20,5,3.6321199
2019.07.11,Aichi,20,5,3.6321199
2019.07.12,Aichi,20,5,3.6321199
2019.07.13,Aichi,0,5,0
2019.07.14,Aichi,19,3,2.1056981
2019.07.15,Aichi,18,3,1.994872
2019.07.16,Aichi,0,3,0
2019.07.17,Aichi,20,3,2.2165244
2019.07.18,Aichi,20,3,2.2165244
2019.07.19,Aichi,40,3,4.4330487
2019.07.20,Aichi,0,3,0
2019.07.21,Aichi,38,6,5.0278916
2019.07.22,Aichi,20,6,2.6462586
2019.07.23,Aichi,41,6,5.42483
2019.07.24,Aichi,20,6,2.6462586
2019.07.25,Aichi,0,6,0
2019.07.26,Aichi,59,6,7.8064632
2019.07.27,Aichi,18,6,2.3816328
2019.07.28,Aichi,0,6,0
2019.07.29,Aichi,20,6,3.6270399
2019.07.30,Aichi,0,6,0
2019.07.31,Aichi,0,6,0
2019.08.01,Aichi,61,6,11.062471
2019.08.02,Aichi,21,6,3.8083918
2019.08.03,Aichi,41,6,7.4354315
2019.08.04,Aichi,20,3,2.5933337
2019.08.05,Aichi,60,3,7.7800007
2019.08.06,Aichi,0,3,0
2019.08.07,Aichi,20,3,2.5933337
2019.08.08,Aichi,0,3,0
2019.08.09,Aichi,0,3,0
2019.08.10,Aichi,0,3,0
2019.08.11,Aichi,41,5,5.7536077
2019.08.12,Aichi,60,5,8.4199142
2019.08.13,Aichi,0,5,0
2019.08.14,Aichi,0,5,0
2019.08.15,Aichi,34,5,4.7712846
2019.08.16,Aichi,0,5,0
2019.08.17,Aichi,19,5,2.6663063
2019.08.18,Aichi,0,5,0
2019.08.19,Aichi,38,5,4.2995925
2019.08.20,Aichi,57,5,6.449389
2019.08.21,Aichi,0,5,0
2019.08.22,Aichi,19,5,2.1497962
2019.08.23,Aichi,38,5,4.2995925
2019.08.24,Aichi,39,5,4.4127398
2019.08.25,Aichi,0,5,0
2019.08.26,Aichi,19,5,2.7013893
2019.08.27,Aichi,19,5,2.7013893
2019.08.28,Aichi,77,5,10.947736
2019.08.29,Aichi,0,5,0
2019.08.30,Aichi,37,5,5.2606001
2019.08.31,Aichi,0,5,0
