date,raw_daily,raw_weekly
2017-12-16,15.0,36.0
2017-12-17,14.0,94.0
2017-12-18,78.0,94.0
2017-12-19,61.0,94.0
2017-12-20,39.0,94.0
2017-12-21,34.0,94.0
2017-12-22,32.0,94.0
2017-12-23,24.0,94.0
2017-12-24,21.0,44.0
2017-12-25,18.0,44.0
2017-12-26,23.0,44.0
2017-12-27,21.0,44.0
2017-12-28,15.0,44.0
2017-12-29,16.0,44.0
2017-12-30,15.0,44.0
2017-12-31,24.0,51.0
2018-01-01,20.0,51.0
2018-01-02,34.0,51.0
2018-01-03,54.0,51.0
2018-01-04,44.0,51.0
2018-01-05,40.0,51.0
2018-01-06,39.0,51.0
2018-01-07,31.0,58.0
2018-01-08,42.0,58.0
2018-01-09,52.0,58.0
2018-01-10,41.0,58.0
2018-01-11,45.0,58.0
2018-01-12,37.0,58.0
2018-01-13,36.0,58.0
2018-01-14,32.0,44.0
2018-01-15,29.0,44.0
2018-01-16,29.0,44.0
2018-01-17,31.0,44.0
2018-01-18,29.0,44.0
2018-01-19,37.0,44.0
2018-01-20,30.0,44.0
2018-01-21,48.0,54.0
2018-01-22,38.0,54.0
2018-01-23,44.0,54.0
2018-01-24,40.0,54.0
2018-01-25,35.0,54.0
2018-01-26,30.0,54.0
2018-01-27,29.0,54.0
2018-01-28,36.0,42.0
2018-01-29,28.0,42.0
2018-01-30,31.0,42.0
2018-01-31,35.0,42.0
2018-02-01,30.0,42.0
2018-02-02,27.0,42.0
2018-02-03,27.0,42.0
2018-02-04,33.0,46.0
2018-02-05,40.0,46.0
2018-02-06,33.0,46.0
2018-02-07,33.0,46.0
2018-02-08,29.0,46.0
2018-02-09,31.0,46.0
2018-02-10,34.0,46.0
2018-02-11,25.0,42.0
2018-02-12,35.0,42.0
2018-02-13,26.0,42.0
2018-02-14,37.0,42.0
2018-02-15,32.0,42.0
2018-02-16,33.0,42.0
2018-02-17,22.0,42.0
2018-02-18,40.0,48.0
2018-02-19,39.0,48.0
2018-02-20,40.0,48.0
2018-02-21,35.0,48.0
2018-02-22,32.0,48.0
